EJERCICIO,UNI_COMPRA,NRO_OC,NRO_ADJUD,FECH_OC,LUG_EMI,COD_PROV,COD_LUG_ENT,FECH_ENTREGA,ESTADO_OC,TIPO_DOC_APROB,NRO_DOC_APROB,ANIO_DOC_APROB,CONFIRMADO,FECH_CONFIRM,CANT_IMPRES,FECH_ANUL,MOTIVO_ANUL,OBSERVACIONES,IMPORTE_TOT,COND_PAGO,DESC_COND_PAGO,OC_DIFERIDO
2026,1,1683,1683,2026-05-07 00:00:00,GMADA,879,1,,R,PRESU,1098,2026,S,2026-05-07 00:00:00,2,,,"PRESUPUESTO 1098/1101, TATANO SRL",68060.0,000000,,N
2026,1,1927,1926,2026-05-26 00:00:00,GMADA,2801,35,,R,SUM,1870,2026,S,2026-05-26 00:00:00,1,,,Exp.:437/26 Sol. Revisión Integral del Edificio de Secretaría de Cultura - Prov.:Pasini Refrigeracion - Presup.:S/N,33500.0,000115,,N
2026,1,1929,1928,2026-05-26 00:00:00,GMADA,2151,7,,R,SUM,1895,2026,S,2026-05-26 00:00:00,2,,,PROV. BARRACA MARIBEL PRESUP.0567   REPUESTO PARA DESMALEZADORA 52CC,26500.0,000115,,N
2026,1,1931,1930,2026-05-26 00:00:00,GMADA,3297,3,,R,SUM,1896,2026,S,2026-05-26 00:00:00,1,,,"PROV.FRENOS MADARIAGA PRESUP.20/05/26 REPUESTOS PARA FORD RANGER FSL723, F 100 SNG651",2103000.0,000115,,N
2026,1,1947,1946,2026-05-28 00:00:00,GMADA,413,3,,R,SUM,1929,2026,S,2026-05-28 00:00:00,1,,,"PROV.AGUSTIN PASO PRESUP.4122,4147,4143,4138,4136,4132,4126,4124 PARCHES Y REPARACIONES DE CAMARAS Y CUBIERTAS PARA BMV14,FSL723,EFJ13,CII58,AF947IJ",300000.0,000115,,N
2026,1,1948,1947,2026-05-28 00:00:00,GMADA,2627,H.ANC,,R,SUM,1893,2026,S,2026-05-28 00:00:00,1,,,SANTA PAULA - PRESUPUESTO N° 2-3588 (HOGAR HOSPITAL),34500.0,000115,,N
2026,1,1950,1949,2026-05-28 00:00:00,GMADA,2810,CASA,,R,SUM,1901,2026,S,2026-05-28 00:00:00,2,,,"Expte N° 304/26 ""Proyecto de Talleres Programa Envión"" PRESUPUESTO N° X 0001-00000884 de María Teresa Arriola de ""MERCERIA EL DEDAL"" Taller de costura",82200.0,000115,,N
2026,1,1951,1950,2026-05-28 00:00:00,GMADA,167,H.ANC,,R,SUM,1916,2026,S,2026-05-28 00:00:00,1,,,TODO POLLO - PRESUPUESTO N° 4  SEMANA DEL 11/05/2026 AL 18/05/2026,328400.0,000115,,N
2026,1,1969,1967,2026-05-28 00:00:00,GMADA,117,25,,R,SUM,1936,2026,S,2026-05-28 00:00:00,1,,,"Papelera las 3 marias, presupuesto (COM)",3400.0,000115,,N
2026,1,1971,1970,2026-05-28 00:00:00,GMADA,3297,25,,R,SUM,1941,2026,S,2026-05-28 00:00:00,2,,,"Frenos Madariaga,presupuesto 102 ( LBN 155-AE331IY)",520000.0,000115,,N
2026,1,1972,1971,2026-05-28 00:00:00,GMADA,3552,9,,R,SUM,1948,2026,S,2026-05-28 00:00:00,2,,,PRESUPUESTO N° 9594 MATAFUEGOS RUTA 11 -MATAFUEGOS VEHICULOS Y DEPENDENCIAS,37000.0,000115,,N
2026,1,1973,1972,2026-05-28 00:00:00,GMADA,879,9,,R,SUM,1910,2026,S,2026-05-28 00:00:00,2,,,PRESUPUESTOS N° 1076 -N°1044 - N° 1043 - N° 1037 - CASA HARISGARAT,481535.0,000115,,N
2026,1,1978,1977,2026-05-28 00:00:00,GMADA,3218,5,,R,SUM,936,2026,S,2026-05-28 00:00:00,1,,,"PRESUPUESTO 000, USS SERVICIO DE SEGURIDAD .Año 2026",1800000.0,000115,,N
2026,1,1979,1978,2026-05-28 00:00:00,GMADA,850,2,,R,SUM,1887,2026,S,2026-05-28 00:00:00,3,,,INSUMOS GENERALES 3F- PRESUPUESTO N° 18/05/26,116160.0,000115,,N
2026,1,1981,1980,2026-05-28 00:00:00,GMADA,2883,2,,R,SUM,1890,2026,S,2026-05-28 00:00:00,2,,,INSUMOS GENERALES 3F- PRESUPUESTO N° 20/05/26,54449.5,000115,,N
2026,1,1687,1687,2026-05-08 00:00:00,GMADA,1259,35,,R,PRESU,30713,2026,S,2026-05-08 00:00:00,3,,,Exp.:437/26 Sol. Revisión Integral del Edificio de Secretaría de Cultura - Prov.:Electro DAnnunzio - Presup.:030713,189365.59,000000,,N
2026,1,1688,1688,2026-05-08 00:00:00,GMADA,2216,25,,R,PRESU,0,2026,S,2026-05-12 00:00:00,2,,,Rafael Cioffi. presupuesto (ae331iy-oig911),302500.0,000000,,N
2026,1,1690,1690,2026-05-08 00:00:00,GMADA,2636,12,,R,PRESU,10401,2026,S,2026-05-08 00:00:00,3,,,"PRESUPUESTO 010401,SUAREZ JUAN MANUEL",45000.0,000000,,N
2026,1,1691,1691,2026-05-08 00:00:00,GMADA,2636,6,,R,PRESU,104112,2026,S,2026-05-08 00:00:00,2,,,PRESUPUESTO 010411 SUAREZ JUAN MANUEL,40000.0,000000,,N
2026,1,1692,1692,2026-05-08 00:00:00,GMADA,1692,3,,R,PRESU,0,2026,S,2026-05-08 00:00:00,2,,,PROV.PABLO FERNANDEZ PRESUP.06/05 TUBOS PARA DESAGUE PLUVIAL CALLE ARIAS Y COLON,2494826.4,000000,,N
2026,1,1697,1696,2026-05-08 00:00:00,GMADA,2695,6,,R,PRESU,67,2026,S,2026-05-08 00:00:00,2,,,"PRESUPUESTO 067, PEREZ PABLO FRANCISCO",1040000.0,000000,,N
2026,1,1701,1701,2026-05-08 00:00:00,GMADA,655,2,,R,SUM,9032,2026,S,2026-05-08 00:00:00,2,,,PRESUPUESTO  9032 BAZAR GASTRONOMICO CARRO DE SERVICIO DE ALIMENTOS,1114393.2,000000,,N
2026,1,1702,1702,2026-05-08 00:00:00,GMADA,345,2,,R,PRESU,57505,2026,S,2026-05-08 00:00:00,2,,,AZCUENAGA- PRESUPUESTO N° 0002-00057505,97000.0,000000,,N
2026,1,1703,1703,2026-05-08 00:00:00,GMADA,2869,2,,R,PRESU,1017,2026,S,2026-05-08 00:00:00,1,,,MADA POY S.A- PRESUPUESTO N° 0001-00001017 (DESDE EL 29/04/26 AL 5/05/26),1625784.0,000000,,N
2026,1,1715,1715,2026-05-11 00:00:00,GMADA,879,H.ANC,,R,PRESU,1094,2026,S,2026-05-12 00:00:00,2,,,CASA HARISGARAT - PRESUPUESTO N° 1-1094  - 1096 HOGAR DE ANCIANOS - FARMACIA,148720.0,000000,,N
2026,1,1718,1718,2026-05-11 00:00:00,GMADA,879,H.ANC,,R,PRESU,1099,2026,S,2026-05-11 00:00:00,2,,,CASA HARISGARAT - PRESUPUESTO N° 1-1099,192300.0,000000,,N
2026,1,1719,1719,2026-05-11 00:00:00,GMADA,879,2,,R,PRESU,35643,2026,S,2026-05-11 00:00:00,2,,,CASA HARISGARAT - PRESUPUESTO N° 1-35643,226360.0,000000,,N
2026,1,1721,1721,2026-05-11 00:00:00,GMADA,879,2,,R,PRESU,1085,2026,S,2026-05-11 00:00:00,2,,,CASA HARISGARAT - PRESUPUESTO N° 1-1085 - 1-1083 - 1046 - 34528,240270.0,000000,,N
2026,1,1722,1722,2026-05-11 00:00:00,GMADA,879,H.ANC,,R,PRESU,1059,2026,S,2026-05-11 00:00:00,3,,,CASA HARISGARAT - PRESUPUESTO N° 1-1059 Y 1-1058,146848.0,000000,,N
2026,1,1724,1724,2026-05-11 00:00:00,GMADA,158,2,,R,PRESU,940,2026,S,2026-05-11 00:00:00,1,,,FARMACIA SOTO- PRESUPUESTO N° 940 MEDICAMENTOS DISPENSADOS DESDE EL 5/02/26 AL 21/04/26,258490.51,000000,,N
2026,1,1725,1725,2026-05-11 00:00:00,GMADA,850,2,,R,PRESU,15562,2026,S,2026-05-11 00:00:00,3,,,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00015562,1125657.0,000000,,N
2026,1,1726,1726,2026-05-11 00:00:00,GMADA,395,2,,R,PRESU,0,2026,S,2026-05-11 00:00:00,4,,,PRESUPUESTO LABORATORIO BIOQUIMICO PRACTICAS DEL 01/04/2026 AL 30/04/2026,208480.0,000000,,N
2026,1,1727,1727,2026-05-11 00:00:00,GMADA,2627,H.ANC,,R,PRESU,2220,2026,S,2026-05-11 00:00:00,1,,,SANTA PAULA - PRESUPUESTO N° 1-2220,29500.0,000000,,N
2026,1,1728,1728,2026-05-11 00:00:00,GMADA,300,2,,R,PRESU,7216,2026,S,2026-05-11 00:00:00,1,,,PINTURERIA FERRETERIA TODO COLOR - PRESUPUESTO N° 7216 (HOSPITALY HOGAR DE ANCIANOS,87470.0,000000,,N
2026,1,1729,1729,2026-05-11 00:00:00,GMADA,171,2,,R,PRESU,55268,2026,S,2026-05-11 00:00:00,1,,,ELECTRICIDAD EL GALLEGO - PRESUPUESTO N° 1-55268   AREA SERVICIO SOCIAL,42900.0,000000,,N
2026,1,1730,1730,2026-05-11 00:00:00,GMADA,171,2,,R,PRESU,55398,2026,S,2026-05-11 00:00:00,1,,,ELECTRICIDAD EL GALLEGO - PRESUPUESTO N° 1-55398 (LAVADERO - INTERNACION ),113800.0,000000,,N
2026,1,1731,1731,2026-05-11 00:00:00,GMADA,879,H.ANC,,R,PRESU,1067,2026,S,2026-05-11 00:00:00,2,,,CASA HARISGARAT - PRESUPUESTO N° 1-1067,255910.0,000000,,N
2026,1,1732,1732,2026-05-11 00:00:00,GMADA,879,H.ANC,,R,PRESU,1074,2026,S,2026-05-11 00:00:00,2,,,CASA HARISGARAT - PRESUPUESTO N° 1-1074 (HOSPITAL),185270.0,000000,,N
2026,1,1733,1733,2026-05-11 00:00:00,GMADA,3577,9,,R,EXPED,956,2026,S,2026-05-11 00:00:00,2,,,"EXPTE 956/26, LORENZO GABRIEL",3150000.0,000000,,N
2026,1,1734,1734,2026-05-11 00:00:00,GMADA,879,2,,R,PRESU,1056,2026,S,2026-05-11 00:00:00,3,,,CASA HARISGARAT - PRESUPUESTO N° 1-1056 (HOSPITAL),160340.0,000000,,N
2026,1,1735,1735,2026-05-11 00:00:00,GMADA,879,2,,R,PRESU,1052,2026,S,2026-05-11 00:00:00,2,,,CASA HARISGARAT - PRESUPUESTO N° 1-1052,138750.0,000000,,N
2026,1,1736,1736,2026-05-11 00:00:00,GMADA,3322,2,,R,PRESU,2616,2026,S,2026-05-11 00:00:00,2,,,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2616 (HOSPITAL),143175.18,000000,,N
2026,1,1737,1737,2026-05-11 00:00:00,GMADA,141,33,,R,PRESU,10109,2026,S,2026-05-11 00:00:00,1,,,PINTURERIAS SAGITARIO - PRESUPUESTO N° 16-10109 (CAPS SAN MARTIN),157234.0,000000,,N
2026,1,1738,1738,2026-05-11 00:00:00,GMADA,3556,2,,R,PRESU,0,2026,S,2026-05-11 00:00:00,2,,,"CARACCIOLI - PRESUPUESTO S/N FECHA 3/4/26, 10/4/26, 17/4/26 Y 24/4/26 (HOSPITA Y HOGAR DE ANCIANOS",517500.0,000000,,N
2026,1,1739,1739,2026-05-11 00:00:00,GMADA,2209,2,,R,PRESU,889,2026,S,2026-05-11 00:00:00,1,,,DURANTE JAVIER- PRESUPUESTO N° 1-889 (HOSPITAL),18783.0,000000,,N
2026,1,1740,1740,2026-05-11 00:00:00,GMADA,313,9,,R,PRESU,0,2026,S,2026-05-11 00:00:00,1,,,PREVISION ATREUCO PUEL SA VHICULOS AB603TW - MKF817,4725000.0,000000,,N
2026,1,1741,1741,2026-05-11 00:00:00,GMADA,2330,9,,R,PRESU,0,2026,S,2026-05-11 00:00:00,3,,, PREVISION COMBUSTIBLE DEL SALDO VHICULOS AB603TW - MKF817,558828.9,000000,,N
2026,1,1827,1827,2026-05-15 00:00:00,GMADA,285,2,,R,SUM,1784,2026,S,2026-05-15 00:00:00,2,,,RADIOGRAFICAOESTE- PRESUPUESTO N° 100054306,1352490.82,000115,,N
2026,1,1925,1924,2026-05-26 00:00:00,GMADA,3336,35,,R,SUM,1869,2026,S,2026-05-26 00:00:00,1,,,Prov.:Morales Rocio Alejandra - Presup.:S/N,240000.0,000115,,N
2026,1,410,410,2026-01-23 00:00:00,GMADA,1259,1,,R,SUM,414,2026,S,2026-01-23 00:00:00,1,,,Corresponde presupuesto N° 00029975/00029992 - ELECTRO DANNUNZIO,19390.0,000115,,N
2026,1,411,411,2026-01-23 00:00:00,GMADA,1267,3,,R,SUM,413,2026,S,2026-01-23 00:00:00,1,,,"PROV.SILVIA SORAGNI PRESUP.601 REPUESTOS PARA PALA SDLG CII58, DMI232,LED010",293402.0,000115,,N
2026,1,412,412,2026-01-23 00:00:00,GMADA,33,6,,R,SUM,437,2026,S,2026-01-23 00:00:00,1,,,"RENOVACION DE POLIZA, PCIA SEGUROS(33)",34567.97,000115,,N
2026,1,413,413,2026-01-23 00:00:00,GMADA,688,8,,R,SUM,169,2026,S,2026-01-23 00:00:00,2,,,PROV.BATERIAS LA PRIMERA S.H- RAMOS OSVALDO R. Y ISIDRO JUAN C.. PRES. N°6970/ N°6971- SEC. PRODUCCION,94000.0,000115,,N
2026,1,414,414,2026-01-23 00:00:00,GMADA,688,2,,R,SUM,400,2026,S,2026-01-23 00:00:00,1,,,"BATERIAS LA PRIMERA S.H. PRESUPUESTOS Nº 6943,6966.AMBULANCIAS AA 775 QW, AE 619 QS.",53800.0,000115,,N
2026,1,415,415,2026-01-23 00:00:00,GMADA,1586,CASA,,A,SUM,410,2026,S,2026-01-23 00:00:00,2,2026-02-02 00:00:00,NO,"PRESUPUESTO N° 0130-00000090 de ""HENDEL"" Para el taller de peluquería",75499.0,000115,,N
2026,1,21,21,2026-01-06 00:00:00,GMADA,3246,2,,R,SUM,80,2026,S,2026-01-06 00:00:00,2,,,MUNDIAL 2022- PRESUPUESTO N° 0001-0000883 MEDICAMENTO DISPENSADO 2/12/2025,121513.19,000115,,N
2026,1,23,23,2026-01-06 00:00:00,GMADA,3337,6,,A,SUM,94,2026,S,2026-01-06 00:00:00,1,2026-01-09 00:00:00,NO,Presupuesto N° 598 Proveedor Garcia Federico,278200.0,000115,,N
2026,1,25,25,2026-01-06 00:00:00,GMADA,3297,3,,R,SUM,88,2026,S,2026-01-06 00:00:00,1,,,PROV.FRENOS MADARIAGA PRES.091  REPUESTOS PARA FORD RANGER INI856,352000.0,000115,,N
2026,1,27,27,2026-01-06 00:00:00,GMADA,17,7,,R,SUM,92,2026,S,2026-01-06 00:00:00,2,,,PROV.LUIS LOMBARDIA PRESUP.0052  INSUMOS PARA MAQUINAS CEMENTERIO MUNICIPAL,100200.0,000115,,N
2026,1,41,41,2026-01-06 00:00:00,GMADA,33,6,,R,SUM,83,2026,S,2026-01-06 00:00:00,1,,,"RENOVACION POLIZA DE RADIO TRANSMISOR, POLIZA 3068314",64000.0,000115,,N
2026,1,47,47,2026-01-06 00:00:00,GMADA,1879,SECGO,,R,SUM,106,2026,S,2026-01-06 00:00:00,1,,,Corresponde presupuesto N° 00003038 - ZUBIARRAIN DANIEL - FOR FOCUS ILZ 693,37300.0,000115,,N
2026,1,49,49,2026-01-06 00:00:00,GMADA,441,JARDM,,R,SUM,53,2026,S,2026-01-06 00:00:00,1,,,Presupuesto N° 00003833-Papelera ALPA de Matienzo Paola Amelia,32660.52,000115,,N
2026,1,55,55,2026-01-06 00:00:00,GMADA,3316,1,,R,SUM,57,2026,S,2026-01-06 00:00:00,1,,,Previsión SAN MARCOS E.S.A.,7000000.0,000115,,N
2026,1,56,56,2026-01-06 00:00:00,GMADA,1494,SECGO,,R,SUM,56,2026,S,2026-01-06 00:00:00,1,,,PREVISION ANUAL- RODRIGUEZ MARIANO,1500000.0,000115,,N
2026,1,740,740,2026-02-20 00:00:00,GMADA,3557,TURIS,,R,SUM,730,2026,S,2026-02-20 00:00:00,1,,,Daniel Goñi. Alojamiento Rally. Decreto 78/26,880000.0,000115,,N
2026,1,742,742,2026-02-20 00:00:00,GMADA,169,JARDM,,R,SUM,741,2026,S,2026-02-20 00:00:00,2,,,"PRESUPUESTO N° 001025 de Terranova, Lucas Hernán de ""TERRANOVAQUÍMICA"" Parra lavar toallas, repasadores, etc. en La Casita de Chocolate",16100.0,000115,,N
2026,1,745,745,2026-02-20 00:00:00,GMADA,3169,TURIS,,R,SUM,720,2026,S,2026-02-20 00:00:00,1,,,Marta Cristina Zaupa - Alquiler alojamiento Rally. DECRETO 78/26,1456000.0,000115,,N
2026,1,1097,1097,2026-03-19 00:00:00,GMADA,803,3,,R,PRESU,551,2026,S,2026-03-19 00:00:00,3,,,PROV.BLUECAR PRESUP.0551 LUBRICANTE PARA CAMION VW AF947IJ,353874.77,000000,,N
2026,1,1098,1098,2026-03-19 00:00:00,GMADA,3322,2,,R,PRESU,2426,2026,S,2026-03-19 00:00:00,5,,,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2426 (HOSPITAL),46112.8,000000,,N
2026,1,1099,1099,2026-03-19 00:00:00,GMADA,3165,2,,R,PRESU,10772,2026,S,2026-03-19 00:00:00,2,,,VELIBO SUPPLIES S.A.S- PRESUPUESTO N° 0001-00010772,7192684.39,000000,,N
2026,1,1100,1100,2026-03-19 00:00:00,GMADA,428,3,,R,PRESU,1862,2026,S,2026-03-19 00:00:00,4,,,PROV.YOLDI AGUSTIN PRESUP.1862 HERRAMIENTA PARA CUADRILLA DE CORRALON,118325.39,000000,,N
2026,1,1101,1101,2026-03-19 00:00:00,GMADA,3287,3,,R,PRESU,1868,2026,S,2026-03-19 00:00:00,1,,,PROV. HISPANOGRAF PRESUP.1868 CARTELES DE SEÑALIZACION CONTRAMANO  Y CIRCULE DESPACIO,207900.0,000000,,N
2026,1,1102,1102,2026-03-19 00:00:00,GMADA,2310,3,,R,PRESU,7807,2026,S,2026-03-19 00:00:00,2,,,PROV.CENTRO HIERRO PRESUP.7807HIERRO PARA REPARACION DE VOLQUETE,71384.78,000000,,N
2026,1,1103,1103,2026-03-19 00:00:00,GMADA,879,9,,R,PRESU,1072,2026,S,2026-03-19 00:00:00,5,,,PRESUPUESTOS N°  - 1073 CASA HARISGARAT - MATERIALES PARA CANCHAS PROGRAMA NUESTROS ABUELOS,60810.0,000000,,N
2026,1,1693,1693,2026-05-08 00:00:00,GMADA,517,CONTR,,R,SUM,1731,2026,S,2026-05-08 00:00:00,3,,,Corresponde presupuesto LALOSEVICH,112000.0,000115,,N
2026,1,1695,1695,2026-05-08 00:00:00,GMADA,3573,1,,R,SUM,1725,2026,S,2026-05-08 00:00:00,1,,,Corresponde presupuesto N° 0001-00000503 - Mecanica Soto - VENTO DOMINIO LFN114,450000.0,000115,,N
2026,1,1696,1697,2026-05-08 00:00:00,GMADA,803,3,,R,SUM,1723,2026,S,2026-05-08 00:00:00,3,,,"PROV. BLUECAR PRESUP.0577 REPUESTOS PARA CARGADORA  CII58, BGZ45,WECAN 650T LAN557",540463.46,000115,,N
2026,1,1698,1698,2026-05-08 00:00:00,GMADA,2636,12,,R,SUM,1727,2026,S,2026-05-08 00:00:00,2,,,Corresponde presupuesto N° 010415 - SUAREZ JUAN M.,25000.0,000115,,N
2026,1,1700,1700,2026-05-08 00:00:00,GMADA,3336,3,,R,SUM,1695,2026,S,2026-05-08 00:00:00,2,,,PROV. MORALES ROCIO PRESUP.07/05 REPARACION DE JONH DEERE BNA17,370000.0,000115,,N
2026,1,1704,1704,2026-05-08 00:00:00,GMADA,879,7,,R,SUM,1700,2026,S,2026-05-08 00:00:00,2,,,PROV.CASA HARISGARAT PRESUP.1051 PARA ARREGLO EN CEMENTERIO  TANQUE DE AGUA,76519.0,000115,,N
2026,1,1705,1705,2026-05-08 00:00:00,GMADA,879,3,,R,SUM,1705,2026,S,2026-05-08 00:00:00,2,,,PROV. CASA ARISGARAT PRESUP.1090  ENTABLADO PARA CORDON CUNETA,99770.0,000115,,N
2026,1,1803,1803,2026-05-14 00:00:00,GMADA,3336,3,,R,SUM,1775,2026,S,2026-05-14 00:00:00,1,,,PROV.ROCIO MORALES PRESUP.13/05 REPARACION DE TRACTOR JONH DEERE 2030,540000.0,000115,,N
2026,1,1805,1805,2026-05-14 00:00:00,GMADA,1259,3,,R,SUM,1776,2026,S,2026-05-14 00:00:00,1,,,PROV.ELECTRO DANNUNZIO PRESUP.30768 PARA ARREGLOS EN CORRALON MUNICIPAL,9026.89,000115,,N
2026,1,1807,1807,2026-05-14 00:00:00,GMADA,2325,TURIS,,R,SUM,1782,2026,S,2026-05-14 00:00:00,1,,,"Javier Michia - arreglo de calefactor en Delegacion Sur, oficina de turismo",35000.0,000115,,N
2026,1,1808,1808,2026-05-14 00:00:00,GMADA,717,2,,R,SUM,1757,2026,S,2026-05-14 00:00:00,1,,,PROVEDURIA LA ILUSION - PRESUPUESTO N° 21430 (HOSPITAL),345700.0,000115,,N
2026,1,1909,1907,2026-05-22 00:00:00,GMADA,791,1,,R,PRESU,0,2026,S,2026-05-22 00:00:00,3,,,"PRESUPUESTO 21/05/2026, MARTIN GUSTAVO",945000.0,000000,,N
2026,1,1910,1909,2026-05-22 00:00:00,GMADA,866,2,,R,PRESU,0,2026,S,2026-05-22 00:00:00,2,,,PILOÑA- PRESUPUESTO N° 18/05/26,921586.75,000000,,N
2026,1,1911,1910,2026-05-22 00:00:00,GMADA,2209,H.ANC,,R,PRESU,899,2026,S,2026-05-22 00:00:00,1,,,DURANTE JAVIER- PRESUPUESTO N° 1-899,1085653.81,000000,,N
2026,1,1913,1912,2026-05-22 00:00:00,GMADA,3322,2,,R,PRESU,2617,2026,S,2026-05-22 00:00:00,2,,,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2617 (HOSPITAL),631483.69,000000,,N
2026,1,1915,1914,2026-05-22 00:00:00,GMADA,3322,2,,R,PRESU,2622,2026,S,2026-05-22 00:00:00,2,,,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-2622 (HOSPITAL),213197.42,000000,,N
2026,1,1916,1915,2026-05-22 00:00:00,GMADA,1879,2,,R,PRESU,3913,2026,S,2026-05-22 00:00:00,1,,,RODAMIENTOS TUYU - PRESUPUESTO N° 3913 AMBULANCIA DOMINIO PAA334,798000.0,000000,,N
2026,1,1922,1921,2026-05-26 00:00:00,GMADA,850,2,,R,PRESU,15886,2026,S,2026-05-26 00:00:00,1,,,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00015886,3425199.35,000000,,N
2026,1,1924,1923,2026-05-26 00:00:00,GMADA,2078,4,,R,PRESU,0,2026,S,2026-05-26 00:00:00,2,,,"PRESUPUESTOP DEL 22/05/2026, ZANNINI MATIAS JORGE",190000.0,000000,,N
2026,1,1926,1925,2026-05-26 00:00:00,GMADA,2251,35,,R,PRESU,0,2026,S,2026-05-26 00:00:00,3,,,Exp.:1108/26 Sol. Compra de Equipamiento Integral y Tecnología para el Polo Tecnológico - Prov. LAUFQUEN,134019.6,000000,,N
2026,1,1928,1927,2026-05-26 00:00:00,GMADA,441,1,,R,PRESU,3935,2026,S,2026-05-26 00:00:00,1,,,"Matienzo Paola ,presupuesto 0003935",137500.0,000000,,N
2026,1,1930,1929,2026-05-26 00:00:00,GMADA,413,6,,R,PRESU,4142,2026,S,2026-05-26 00:00:00,1,,,"Agustín Paso,presupuesto 4142,4156,4152,4150,4144,4141,4140,4135,4125,4123.",2494000.0,000000,,N
2026,1,1934,1933,2026-05-26 00:00:00,GMADA,2643,1,,R,PRESU,10,2026,S,2026-05-26 00:00:00,2,,,"PRESUPUESTO 00010,EMPRESA DE TRANSPORTE 12 DE OCTUBRE",135000.0,000000,,N
2026,1,3,3,2026-01-05 00:00:00,GMADA,1235,INGPU,,A,SUM,14,2026,S,2026-01-05 00:00:00,1,2026-01-16 00:00:00,NO,"PRESUPUESTO X 1° TRIMESTRE, CAMINO JOSE, EXPTE. 3655/2021 1 CUERPO",4436730.0,000115,,N
2026,1,6,6,2026-01-05 00:00:00,GMADA,1235,1,,A,SUM,16,2026,S,2026-01-05 00:00:00,1,2026-01-16 00:00:00,NO,"PRESUPUESTO 1611 X 1° TRIMESTRE ,CAMINO JOSE, EXPTE. 3665/2021 1° CUERPO",3473460.0,000115,,N
2026,1,8,8,2026-01-05 00:00:00,GMADA,1235,12,,A,SUM,17,2026,S,2026-01-05 00:00:00,1,2026-01-16 00:00:00,NO,"PRESUPUESTO 1611 X 1° TRIMESTRE, CAMINO JOSE, EXPTE. 3655/2021 1° CUERPO",1796730.0,000115,,N
2026,1,10,10,2026-01-05 00:00:00,GMADA,1235,4,,A,SUM,18,2026,S,2026-01-05 00:00:00,1,2026-01-16 00:00:00,NO,"PRESUPUESTO 1611 X 1° TRIMESTRE, CAMINO JOSE,EXPTE. 3655/2021 1° CUERPO",937950.0,000115,,N
2026,1,12,12,2026-01-05 00:00:00,GMADA,1235,20,,A,SUM,19,2026,S,2026-01-05 00:00:00,1,2026-01-16 00:00:00,NO,"PRESUPUESTO 1611 X 1° TRIMESTRE, CAMINO JOSE EXPTE 3655/2021 CUERPO 1",847950.0,000115,,N
2026,1,13,13,2026-01-05 00:00:00,GMADA,1235,2,,A,SUM,20,2026,S,2026-01-05 00:00:00,1,2026-01-16 00:00:00,NO,"PRESUPUESTO 1611 X 1° TRIMESTRE, CAMINO JOSE, EXPTE 3655/2021 CUERPO 1",3473460.0,000115,,N
2026,1,14,14,2026-01-05 00:00:00,GMADA,1235,8,,A,SUM,9,2026,S,2026-01-05 00:00:00,1,2026-01-06 00:00:00,NO,PROV. COMBUSTIBLE DEL SALADO- SEC PRODUCCION,1660000.0,000115,,N
2026,1,16,16,2026-01-05 00:00:00,GMADA,826,1,,R,SUM,61,2026,S,2026-01-05 00:00:00,1,,,Previsión Maiz Susana,2000000.0,000115,,N
2026,1,17,17,2026-01-05 00:00:00,GMADA,2791,1,,R,SUM,59,2026,S,2026-01-05 00:00:00,1,,,Previsión Management Pzz (La Plata),7000000.0,000115,,N
2026,1,18,18,2026-01-05 00:00:00,GMADA,1608,1,,R,SUM,58,2026,S,2026-01-05 00:00:00,2,,,PREVISION INMOBILARIA SAN CARLOS,2000000.0,000115,,N
2026,1,1984,1983,2026-05-28 00:00:00,GMADA,2001,2,,R,SUM,1911,2026,S,2026-05-28 00:00:00,1,,,FARMACIA TONANI - PRESUPUESTO S/N° MEDICAMENTOS DISPENSADOS DESDE EL 31/03/26 AL 15/04/26,425298.17,000115,,N
2026,1,19,19,2026-01-05 00:00:00,GMADA,2931,1,,R,SUM,49,2026,S,2026-01-05 00:00:00,1,,,PREVISION DE GUAMAFLO S.A,3000000.0,000115,,N
2026,1,20,20,2026-01-05 00:00:00,GMADA,174,1,,R,SUM,47,2026,S,2026-01-05 00:00:00,1,,,Previsión Moyano Jorge Mario,2000000.0,000115,,N
2026,1,64,64,2026-01-07 00:00:00,GMADA,2150,1,,R,SUM,35,2026,S,2026-01-07 00:00:00,1,,,PREVISION DE CHANCHA DE DELEGACION,2000000.0,000115,,N
2026,1,72,72,2026-01-07 00:00:00,GMADA,1765,1,,R,SUM,54,2026,S,2026-01-07 00:00:00,1,,,Previsión Oscar Gustavo,5000000.0,000115,,N
2026,1,73,73,2026-01-07 00:00:00,GMADA,201,1,,R,SUM,29,2026,S,2026-01-07 00:00:00,1,,,"PREVISION DE PUBLICIDAD DE LICITACIONES, BOLETIN OFICIAL",2000000.0,000115,,N
2026,1,74,74,2026-01-07 00:00:00,GMADA,1994,SECGO,,R,SUM,38,2026,S,2026-01-07 00:00:00,1,,,Corresponde prevision ANDINA 1923 S.A,1000000.0,000115,,N
