EJERCICIO,NRO_CANCE,ESTADO,FECHA_ANULA,COD_PROV,TIPO_CANCE,OBSERVACIONES,USUARIO,FECHA_ALTA
2026,501,N,,68,A,,GTEVEZ,2026-02-11 08:45:44
2026,506,N,,2595,A,,GTEVEZ,2026-02-11 09:10:13
2026,503,N,,2680,A,,GTEVEZ,2026-02-11 09:01:41
2026,508,N,,2680,A,,GTEVEZ,2026-02-11 09:13:57
2026,505,N,,2680,A,,GTEVEZ,2026-02-11 09:08:47
2026,510,N,,313,P,,SLEIVA,2026-02-11 09:30:47
2026,507,N,,2595,P,,GTEVEZ,2026-02-11 09:12:05
2026,514,N,,193,P,,RMENDEZ,2026-02-11 11:21:51
2026,509,N,,708,P,,RMENDEZ,2026-02-11 09:21:29
2026,512,N,,193,P,,RMENDEZ,2026-02-11 11:17:13
2026,511,N,,50023,P,,RMENDEZ,2026-02-11 10:22:23
2026,527,N,,174,P,,SLEIVA,2026-02-12 08:03:57
2026,513,N,,193,P,,RMENDEZ,2026-02-11 11:17:48
2026,533,N,,313,P,,CDOPAZO,2026-02-12 09:17:58
2026,537,N,,441,P,,CDOPAZO,2026-02-12 10:41:09
2026,540,N,,3537,A,,GTEVEZ,2026-02-13 07:49:26
2026,536,N,,50008,P,,SLEIVA,2026-02-12 10:00:51
2026,539,N,,2410,A,,GTEVEZ,2026-02-13 07:47:41
2026,542,N,,1063,P,,GTEVEZ,2026-02-13 07:52:46
2026,544,N,,2410,A,,GTEVEZ,2026-02-13 07:57:01
2026,541,N,,3426,P,,GTEVEZ,2026-02-13 07:51:10
2026,549,N,,50023,P,,RMENDEZ,2026-02-13 11:59:13
2026,543,N,,1063,A,,GTEVEZ,2026-02-13 07:54:07
2026,547,N,,50470,P,,GTEVEZ,2026-02-13 10:24:13
2026,548,A,2026-02-13 00:00:00,50087,P,,RMENDEZ,2026-02-13 11:57:36
2026,64,A,2026-01-09 00:00:00,50087,P,,RMENDEZ,2026-01-08 09:41:39
2026,88,N,,3540,A,,SLEIVA,2026-01-12 10:05:13
2026,63,N,,50087,P,,RMENDEZ,2026-01-08 09:39:46
2026,87,N,,3441,A,,SLEIVA,2026-01-12 10:03:35
2026,65,N,,50087,P,,RMENDEZ,2026-01-08 09:43:19
2026,206,N,,3260,P,,SLEIVA,2026-01-20 07:36:33
2026,208,N,,130,A,,SLEIVA,2026-01-20 07:39:06
2026,89,N,,4719,A,,SLEIVA,2026-01-12 10:06:11
2026,210,N,,2548,A,,SLEIVA,2026-01-20 08:09:44
2026,207,N,,1995,P,,SLEIVA,2026-01-20 07:38:09
2026,212,N,,3177,A,,SLEIVA,2026-01-20 08:36:03
2026,209,N,,211,A,,SLEIVA,2026-01-20 08:08:02
2026,214,N,,50002,P,,SLEIVA,2026-01-20 08:53:10
2026,211,N,,3012,P,,SLEIVA,2026-01-20 08:10:55
2026,337,A,2026-01-28 00:00:00,3419,A,,CDOPAZO,2026-01-28 10:16:14
2026,213,N,,875,A,,SLEIVA,2026-01-20 08:42:12
2026,316,N,,3521,A,,SLEIVA,2026-01-26 10:59:46
2026,395,N,,3441,A,,SLEIVA,2026-02-02 09:27:51
2026,336,N,,604,A,,CDOPAZO,2026-01-28 10:12:38
2026,391,N,,1478,A,,SLEIVA,2026-02-02 08:16:18
2026,399,N,,1586,P,,SLEIVA,2026-02-02 12:18:28
2026,401,N,,2584,P,,SLEIVA,2026-02-02 13:06:40
2026,398,N,,2299,A,,SLEIVA,2026-02-02 11:20:15
2026,550,N,,2549,P,,RMENDEZ,2026-02-13 12:01:08
2026,400,N,,50008,P,,SLEIVA,2026-02-02 12:47:50
2026,551,N,,230,P,,RMENDEZ,2026-02-13 12:07:22
2026,552,N,,50087,P,,RMENDEZ,2026-02-13 12:23:10
2026,554,N,,2490,P,,SLEIVA,2026-02-18 08:24:07
2026,556,N,,282,P,,SLEIVA,2026-02-18 08:27:41
2026,553,N,,50219,A,,SLEIVA,2026-02-18 08:21:27
2026,558,N,,2151,A,,SLEIVA,2026-02-18 08:32:17
2026,555,N,,2490,P,,SLEIVA,2026-02-18 08:25:53
2026,561,N,,1514,A,,SLEIVA,2026-02-18 09:45:26
2026,557,A,2026-02-18 00:00:00,1267,P,,SLEIVA,2026-02-18 08:28:50
2026,565,N,,193,P,,RMENDEZ,2026-02-18 09:54:30
2026,559,N,,1477,P,,SLEIVA,2026-02-18 08:52:36
2026,569,N,,1514,P,,SLEIVA,2026-02-18 10:29:09
2026,563,N,,193,P,,RMENDEZ,2026-02-18 09:51:36
2026,572,N,,50002,P,,SLEIVA,2026-02-18 12:05:40
2026,566,N,,193,P,,RMENDEZ,2026-02-18 09:56:55
2026,570,N,,50003,P,,SLEIVA,2026-02-18 10:57:14
2026,575,N,,2538,P,,GTEVEZ,2026-02-19 08:09:40
2026,571,N,,1809,P,,RMENDEZ,2026-02-18 12:00:36
2026,577,N,,3122,P,,GTEVEZ,2026-02-19 08:18:56
2026,573,N,,1267,P,,SLEIVA,2026-02-18 12:12:51
2026,579,N,,3445,P,,GTEVEZ,2026-02-19 08:23:45
2026,576,N,,2692,P,,GTEVEZ,2026-02-19 08:11:38
2026,581,N,,2308,P,,GTEVEZ,2026-02-19 08:25:59
2026,578,N,,2513,P,,GTEVEZ,2026-02-19 08:20:14
2026,583,N,,2107,P,,GTEVEZ,2026-02-19 08:28:48
2026,580,N,,53,P,,GTEVEZ,2026-02-19 08:24:57
2026,585,N,,2584,P,,GTEVEZ,2026-02-19 08:31:24
2026,582,N,,400,P,,GTEVEZ,2026-02-19 08:26:53
2026,587,N,,2098,P,,GTEVEZ,2026-02-19 08:34:36
2026,584,N,,2309,P,,GTEVEZ,2026-02-19 08:30:03
2026,594,N,,50925,P,,GTEVEZ,2026-02-19 10:46:42
2026,586,N,,41,P,,GTEVEZ,2026-02-19 08:33:25
2026,599,N,,2183,P,,SLEIVA,2026-02-20 07:24:33
2026,588,N,,1101,P,,GTEVEZ,2026-02-19 08:45:48
2026,601,N,,592,P,,SLEIVA,2026-02-20 07:26:37
2026,595,N,,50087,P,,GTEVEZ,2026-02-19 10:50:45
2026,603,N,,2228,P,,SLEIVA,2026-02-20 07:35:15
2026,600,N,,1483,P,,SLEIVA,2026-02-20 07:25:29
2026,605,N,,717,P,,SLEIVA,2026-02-20 07:38:32
2026,602,N,,2001,A,,SLEIVA,2026-02-20 07:31:25
2026,607,N,,3218,P,,SLEIVA,2026-02-20 07:40:04
2026,604,N,,717,P,,SLEIVA,2026-02-20 07:36:48
2026,609,N,,68,A,,SLEIVA,2026-02-20 07:42:58
2026,606,N,,1214,P,,SLEIVA,2026-02-20 07:39:19
2026,611,N,,2109,P,,GTEVEZ,2026-02-20 09:51:25
2026,608,N,,3208,A,,SLEIVA,2026-02-20 07:41:10
2026,613,N,,2086,P,,GTEVEZ,2026-02-20 09:55:29
2026,610,N,,1112,A,,SLEIVA,2026-02-20 07:44:38
2026,615,N,,492,P,,SLEIVA,2026-02-20 10:21:26
2026,612,N,,2986,P,,GTEVEZ,2026-02-20 09:54:33
2026,617,N,,3529,A,,SLEIVA,2026-02-20 10:24:02
2026,614,N,,875,P,,GTEVEZ,2026-02-20 09:56:46
2026,619,N,,2421,P,,GTEVEZ,2026-02-20 10:35:08
2026,616,N,,1960,A,,SLEIVA,2026-02-20 10:23:11
2026,649,N,,3287,P,,SLEIVA,2026-02-24 08:25:07
2026,618,N,,2843,P,,SLEIVA,2026-02-20 10:30:54
2026,668,N,,1112,A,,GTEVEZ,2026-02-25 08:07:15
2026,621,N,,2751,P,,SLEIVA,2026-02-20 12:57:40
2026,682,N,,2454,P,,SLEIVA,2026-02-26 08:11:46
2026,650,N,,2969,P,,SLEIVA,2026-02-24 08:33:16
2026,675,N,,50431,P,,GTEVEZ,2026-02-25 10:02:57
2026,670,N,,117,A,,GTEVEZ,2026-02-25 08:18:01
2026,685,N,,158,P,,SLEIVA,2026-02-26 08:20:16
2026,677,N,,2695,A,,GTEVEZ,2026-02-25 10:08:11
2026,687,N,,685,P,,SLEIVA,2026-02-26 08:26:33
2026,684,N,,2450,P,,SLEIVA,2026-02-26 08:17:45
2026,689,N,,1213,A,,SLEIVA,2026-02-26 08:29:17
2026,686,N,,2770,P,,SLEIVA,2026-02-26 08:21:59
2026,695,N,,2548,P,,SLEIVA,2026-02-26 12:19:03
2026,688,N,,3441,P,,SLEIVA,2026-02-26 08:27:56
2026,699,N,,285,A,,GTEVEZ,2026-02-27 08:07:19
2026,691,N,,2209,A,,SLEIVA,2026-02-26 10:26:11
2026,701,N,,2654,P,,GTEVEZ,2026-02-27 08:13:36
2026,698,N,,285,P,,GTEVEZ,2026-02-27 08:05:54
2026,703,N,,2159,P,,GTEVEZ,2026-02-27 08:21:24
2026,700,N,,3525,A,,GTEVEZ,2026-02-27 08:08:43
2026,716,N,,50057,P,,RMENDEZ,2026-03-02 09:10:24
2026,702,N,,3003,P,,GTEVEZ,2026-02-27 08:15:09
2026,718,N,,708,P,,GTEVEZ,2026-03-02 09:13:36
2026,704,N,,2133,P,,GTEVEZ,2026-02-27 08:24:54
2026,720,N,,50283,P,,SLEIVA,2026-03-02 09:36:31
2026,717,N,,2973,P,,SLEIVA,2026-03-02 09:11:59
2026,722,N,,789,P,,SLEIVA,2026-03-02 09:44:21
2026,719,N,,50012,P,,SLEIVA,2026-03-02 09:24:16
2026,724,N,,50553,P,,SLEIVA,2026-03-02 09:48:23
2026,721,N,,50280,P,,SLEIVA,2026-03-02 09:40:03
2026,744,N,,360,P,,SLEIVA,2026-03-04 07:24:06
2026,723,N,,50575,P,,SLEIVA,2026-03-02 09:46:46
2026,726,N,,50063,P,,RMENDEZ,2026-03-02 12:26:05
2026,725,N,,51095,P,,SLEIVA,2026-03-02 12:02:34
2026,727,N,,50008,P,,SLEIVA,2026-03-02 12:53:28
2026,746,N,,169,A,,SLEIVA,2026-03-04 07:29:57
2026,748,N,,2450,P,,SLEIVA,2026-03-04 07:32:57
2026,745,N,,50003,P,,SLEIVA,2026-03-04 07:28:48
2026,750,N,,216,A,,SLEIVA,2026-03-04 07:37:26
2026,747,N,,216,A,,SLEIVA,2026-03-04 07:32:02
2026,752,N,,452,A,,SLEIVA,2026-03-04 07:45:01
2026,749,N,,216,P,,SLEIVA,2026-03-04 07:34:33
2026,754,N,,1266,A,,SLEIVA,2026-03-04 07:48:01
2026,751,N,,688,A,,SLEIVA,2026-03-04 07:40:53
2026,756,N,,3324,P,,SLEIVA,2026-03-04 08:21:00
2026,753,N,,1658,A,,SLEIVA,2026-03-04 07:46:19
2026,763,N,,2636,A,,GTEVEZ,2026-03-05 07:50:38
2026,755,N,,3236,A,,SLEIVA,2026-03-04 07:49:01
2026,759,N,,3509,P,,SLEIVA,2026-03-04 11:01:28
2026,764,N,,86,A,,GTEVEZ,2026-03-05 07:53:00
2026,18,N,,50063,P,,RMENDEZ,2026-01-05 11:43:17
2026,43,N,,50087,P,,RMENDEZ,2026-01-07 08:40:02
2026,17,N,,50057,P,,RMENDEZ,2026-01-05 11:28:22
2026,194,N,,2334,A,,SLEIVA,2026-01-19 08:02:53
2026,42,N,,708,A,,RMENDEZ,2026-01-07 08:37:11
2026,192,N,,50496,P,,SLEIVA,2026-01-19 08:00:11
2026,302,N,,50031,P,,RMENDEZ,2026-01-23 11:46:29
2026,193,N,,50553,P,,SLEIVA,2026-01-19 08:01:19
2026,516,N,,3336,A,,SLEIVA,2026-02-12 07:41:29
2026,203,N,,50008,P,,SLEIVA,2026-01-19 09:58:24
2026,515,N,,3297,A,,SLEIVA,2026-02-12 07:38:53
2026,304,N,,1489,P,,RMENDEZ,2026-01-23 12:51:38
2026,518,N,,125,A,,SLEIVA,2026-02-12 07:44:46
2026,520,N,,866,A,,SLEIVA,2026-02-12 07:51:32
2026,517,N,,141,A,,SLEIVA,2026-02-12 07:42:18
2026,522,N,,3075,A,,SLEIVA,2026-02-12 07:53:45
2026,519,N,,50072,P,,SLEIVA,2026-02-12 07:50:26
2026,524,N,,1603,P,,SLEIVA,2026-02-12 08:00:01
2026,521,N,,50496,P,,SLEIVA,2026-02-12 07:52:35
2026,526,N,,2309,A,,SLEIVA,2026-02-12 08:02:57
2026,523,N,,50014,P,,SLEIVA,2026-02-12 07:55:54
2026,525,N,,1765,P,,SLEIVA,2026-02-12 08:01:21
2026,96,N,,50023,P,,RMENDEZ,2026-01-13 08:14:07
2026,103,A,2026-01-14 00:00:00,167,A,,CDOPAZO,2026-01-14 08:27:56
2026,95,N,,50087,P,,RMENDEZ,2026-01-13 08:12:51
2026,250,N,,50023,P,,RMENDEZ,2026-01-21 10:04:51
2026,97,N,,50063,P,,RMENDEZ,2026-01-13 08:16:16
2026,135,N,,1573,A,,CDOPAZO,2026-01-14 12:30:17
2026,136,N,,2663,A,,CDOPAZO,2026-01-14 12:36:05
2026,350,N,,50002,P,,GTEVEZ,2026-01-29 08:53:16
2026,137,N,,416,A,,CDOPAZO,2026-01-14 12:37:30
2026,352,N,,3395,P,,GTEVEZ,2026-01-29 09:03:04
2026,251,N,,50023,P,,RMENDEZ,2026-01-21 10:22:30
2026,354,N,,1494,A,,GTEVEZ,2026-01-29 09:10:56
2026,351,N,,1141,A,,GTEVEZ,2026-01-29 09:00:19
2026,356,N,,2490,P,,GTEVEZ,2026-01-29 09:13:42
2026,353,N,,3452,A,,GTEVEZ,2026-01-29 09:07:26
2026,355,N,,2490,A,,GTEVEZ,2026-01-29 09:12:18
2026,357,N,,1494,P,,GTEVEZ,2026-01-29 09:14:39
2026,46,N,,90,A,,CDOPAZO,2026-01-07 11:26:44
2026,70,N,,2577,A,,SLEIVA,2026-01-09 08:07:25
2026,44,N,,2595,A,,CDOPAZO,2026-01-07 10:24:26
2026,69,N,,50003,P,,SLEIVA,2026-01-09 08:06:03
2026,72,N,,2846,A,,SLEIVA,2026-01-09 08:13:11
2026,78,N,,3440,A,,SLEIVA,2026-01-09 11:51:43
2026,71,N,,44,A,,SLEIVA,2026-01-09 08:08:18
2026,80,N,,3534,A,,SLEIVA,2026-01-09 11:55:53
2026,77,N,,2704,A,,SLEIVA,2026-01-09 11:50:18
2026,82,N,,3027,A,,SLEIVA,2026-01-09 11:59:24
2026,79,N,,2473,A,,SLEIVA,2026-01-09 11:54:51
2026,84,N,,3033,A,,SLEIVA,2026-01-09 12:01:22
2026,81,N,,1864,A,,SLEIVA,2026-01-09 11:57:35
2026,138,N,,3336,A,,SLEIVA,2026-01-15 07:41:48
2026,83,N,,3361,A,,SLEIVA,2026-01-09 12:00:34
2026,140,N,,1267,A,,SLEIVA,2026-01-15 07:43:45
2026,86,N,,3034,A,,SLEIVA,2026-01-09 13:03:38
2026,143,N,,50072,P,,SLEIVA,2026-01-15 09:37:08
2026,139,N,,1334,A,,SLEIVA,2026-01-15 07:42:40
2026,145,N,,50060,P,,SLEIVA,2026-01-15 10:00:45
2026,141,N,,2403,A,,SLEIVA,2026-01-15 07:44:49
2026,147,A,2026-01-15 00:00:00,50370,P,,SLEIVA,2026-01-15 10:08:07
2026,144,N,,2209,A,,SLEIVA,2026-01-15 09:42:46
2026,149,N,,1253,A,,SLEIVA,2026-01-15 10:11:47
2026,146,N,,50066,P,,SLEIVA,2026-01-15 10:04:06
2026,148,N,,50370,P,,SLEIVA,2026-01-15 10:11:08
2026,256,N,,2310,A,,CDOPAZO,2026-01-22 07:49:10
2026,232,N,,707,P,,SLEIVA,2026-01-20 12:34:00
2026,1029,N,,300,P,,SLEIVA,2026-03-26 08:40:52
2026,1027,N,,50280,P,,SLEIVA,2026-03-26 08:35:16
2026,1031,N,,300,P,,SLEIVA,2026-03-26 08:45:40
2026,1028,N,,50283,P,,SLEIVA,2026-03-26 08:36:57
2026,1033,N,,1119,A,,SLEIVA,2026-03-26 08:51:22
2026,1030,N,,300,P,,SLEIVA,2026-03-26 08:42:32
2026,1035,N,,791,A,,SLEIVA,2026-03-26 09:40:02
2026,1032,N,,300,P,,SLEIVA,2026-03-26 08:47:17
2026,1098,N,,216,P,,CDOPAZO,2026-04-06 13:08:53
2026,1034,N,,2988,P,,SLEIVA,2026-03-26 09:35:56
2026,1113,N,,313,P,,CDOPAZO,2026-04-08 08:10:59
2026,1036,N,,791,P,,SLEIVA,2026-03-26 09:46:06
2026,1119,N,,50056,P,,CDOPAZO,2026-04-08 09:34:34
2026,1099,N,,216,P,,CDOPAZO,2026-04-06 13:10:03
2026,1813,N,,50031,P,,SLEIVA,2026-05-21 10:40:41
2026,1114,N,,2367,P,,CDOPAZO,2026-04-08 08:53:24
2026,1951,N,,708,P,,RMENDEZ,2026-06-02 09:19:41
2026,1544,N,,50003,P,,SLEIVA,2026-05-06 09:37:38
2026,2126,N,,1810,P,,SLEIVA,2026-06-11 08:03:59
2026,1820,N,,50008,P,,SLEIVA,2026-05-21 12:06:51
2026,2128,N,,1658,P,,SLEIVA,2026-06-11 08:08:09
2026,2125,N,,50066,P,,SLEIVA,2026-06-11 08:01:07
2026,2130,N,,3552,P,,SLEIVA,2026-06-11 08:11:49
2026,2127,N,,5,P,,SLEIVA,2026-06-11 08:05:23
2026,2132,N,,717,P,,SLEIVA,2026-06-11 08:14:49
2026,2129,A,2026-06-11 00:00:00,612,P,,SLEIVA,2026-06-11 08:10:25
2026,2134,N,,791,P,,SLEIVA,2026-06-11 08:18:38
2026,2131,N,,2578,P,,SLEIVA,2026-06-11 08:13:12
2026,2136,N,,3588,P,,SLEIVA,2026-06-11 08:22:11
2026,2133,N,,3573,P,,SLEIVA,2026-06-11 08:16:31
2026,2140,N,,50031,P,,SLEIVA,2026-06-11 09:54:05
2026,2135,N,,1547,P,,SLEIVA,2026-06-11 08:20:23
2026,2147,N,,50534,P,,SLEIVA,2026-06-11 11:44:54
2026,2139,N,,50098,P,,SLEIVA,2026-06-11 09:51:30
2026,2141,N,,612,P,,SLEIVA,2026-06-11 10:20:55
2026,2142,N,,50002,P,,SLEIVA,2026-06-11 10:31:34
2026,2149,N,,3540,P,,SLEIVA,2026-06-11 12:10:43
2026,1328,N,,50003,P,,SLEIVA,2026-04-21 07:45:42
2026,1326,A,2026-04-21 00:00:00,2986,P,,SLEIVA,2026-04-21 07:42:45
2026,1330,N,,2259,P,,SLEIVA,2026-04-21 07:48:52
2026,1327,N,,50449,P,,SLEIVA,2026-04-21 07:44:26
2026,1335,N,,2410,P,,SLEIVA,2026-04-21 09:01:25
2026,1329,N,,186,P,,SLEIVA,2026-04-21 07:47:30
2026,1333,N,,163,P,,SLEIVA,2026-04-21 08:57:41
2026,1331,N,,717,P,,SLEIVA,2026-04-21 07:50:46
2026,1338,N,,2299,A,,SLEIVA,2026-04-21 09:06:39
2026,1340,N,,117,A,,SLEIVA,2026-04-21 09:10:31
2026,1336,N,,2410,P,,SLEIVA,2026-04-21 09:03:25
2026,1342,A,2026-04-22 00:00:00,3529,A,,SLEIVA,2026-04-21 09:14:10
2026,1339,N,,1685,A,,SLEIVA,2026-04-21 09:09:08
2026,1345,N,,2105,A,,SLEIVA,2026-04-21 09:18:00
2026,1341,N,,3542,P,,SLEIVA,2026-04-21 09:11:48
2026,1348,N,,2222,A,,SLEIVA,2026-04-21 09:21:49
2026,1344,N,,3258,A,,SLEIVA,2026-04-21 09:17:06
2026,1352,N,,2732,A,,SLEIVA,2026-04-21 09:25:33
2026,1346,A,2026-04-21 00:00:00,3072,A,,SLEIVA,2026-04-21 09:19:36
2026,1355,N,,50003,P,,SLEIVA,2026-04-21 09:31:52
2026,1350,N,,3226,A,,SLEIVA,2026-04-21 09:22:50
2026,1367,N,,3072,A,,SLEIVA,2026-04-21 11:29:02
2026,1354,N,,50003,P,,SLEIVA,2026-04-21 09:27:40
2026,1366,N,,3495,P,,SLEIVA,2026-04-21 11:27:08
2026,1356,N,,50072,P,,SLEIVA,2026-04-21 09:34:46
2026,1378,N,,2110,P,,SLEIVA,2026-04-22 10:13:54
2026,1377,N,,2330,P,,SLEIVA,2026-04-22 10:07:54
2026,1368,N,,2991,P,,SLEIVA,2026-04-21 11:47:41
2026,1382,N,,50922,P,,SLEIVA,2026-04-22 12:46:05
2026,1384,N,,50023,P,,SLEIVA,2026-04-22 13:26:55
2026,1379,N,,3075,P,,SLEIVA,2026-04-22 10:14:42
2026,1383,N,,50023,P,,SLEIVA,2026-04-22 12:57:00
2026,1427,N,,3337,P,,SLEIVA,2026-04-24 11:42:41
2026,1424,N,,2261,P,,SLEIVA,2026-04-24 10:31:32
2026,1578,N,,3534,P,,SLEIVA,2026-05-08 07:59:43
2026,1426,N,,1267,P,,SLEIVA,2026-04-24 11:41:19
2026,1580,N,,2701,P,,SLEIVA,2026-05-08 08:02:39
2026,1428,N,,2969,P,,SLEIVA,2026-04-24 11:49:12
2026,1602,N,,2595,P,,SLEIVA,2026-05-08 09:41:29
2026,1579,N,,1810,P,,SLEIVA,2026-05-08 08:01:50
2026,1581,N,,50370,P,,SLEIVA,2026-05-08 08:03:39
2026,1129,N,,2473,P,,SLEIVA,2026-04-09 07:38:14
2026,1127,N,,3240,P,,SLEIVA,2026-04-09 07:34:59
2026,1131,N,,3027,P,,SLEIVA,2026-04-09 07:40:07
2026,1128,N,,3033,P,,SLEIVA,2026-04-09 07:37:20
2026,1133,N,,3228,P,,SLEIVA,2026-04-09 07:41:47
2026,1130,N,,3453,P,,SLEIVA,2026-04-09 07:39:10
2026,1136,N,,3440,P,,SLEIVA,2026-04-09 07:43:38
2026,1132,N,,3438,P,,SLEIVA,2026-04-09 07:40:52
2026,1138,N,,1864,P,,SLEIVA,2026-04-09 07:45:28
2026,1135,N,,3455,P,,SLEIVA,2026-04-09 07:42:51
2026,1141,N,,3454,P,,SLEIVA,2026-04-09 07:47:32
2026,1137,N,,3338,P,,SLEIVA,2026-04-09 07:44:32
2026,1144,N,,1825,P,,SLEIVA,2026-04-09 07:49:24
2026,1140,N,,3034,P,,SLEIVA,2026-04-09 07:46:41
2026,1146,N,,3492,P,,SLEIVA,2026-04-09 07:50:52
2026,1143,N,,3361,P,,SLEIVA,2026-04-09 07:48:35
2026,1148,N,,50551,P,,SLEIVA,2026-04-09 07:53:10
2026,1145,N,,2704,P,,SLEIVA,2026-04-09 07:50:06
2026,1150,N,,2843,P,,SLEIVA,2026-04-09 07:54:49
2026,1147,N,,2812,P,,SLEIVA,2026-04-09 07:51:41
2026,1157,N,,211,P,,SLEIVA,2026-04-09 10:04:54
2026,1149,N,,1825,P,,SLEIVA,2026-04-09 07:53:58
2026,1155,N,,635,P,,SLEIVA,2026-04-09 10:02:57
2026,1151,N,,2302,A,,SLEIVA,2026-04-09 07:55:42
2026,1159,N,,50053,P,,SLEIVA,2026-04-09 10:11:32
2026,1156,N,,436,P,,SLEIVA,2026-04-09 10:03:48
2026,1161,N,,3470,P,,SLEIVA,2026-04-09 10:20:56
2026,1158,N,,50003,P,,SLEIVA,2026-04-09 10:09:42
2026,1163,N,,3514,P,,SLEIVA,2026-04-09 10:31:13
2026,1160,N,,3534,P,,SLEIVA,2026-04-09 10:19:48
2026,1165,N,,50031,P,,SLEIVA,2026-04-09 12:17:24
2026,1162,N,,2032,P,,SLEIVA,2026-04-09 10:21:47
2026,2457,N,,2663,P,,CDOPAZO,2026-07-03 08:21:04
2026,1164,N,,2846,P,,SLEIVA,2026-04-09 11:32:53
2026,1807,N,,50072,P,,SLEIVA,2026-05-20 09:45:15
2026,1754,N,,3419,A,,CDOPAZO,2026-05-18 07:57:13
2026,2496,N,,2369,P,,CDOPAZO,2026-07-03 11:05:20
2026,2456,N,,87,P,,CDOPAZO,2026-07-03 08:16:46
2026,2458,N,,1440,P,,CDOPAZO,2026-07-03 08:23:35
2026,2501,N,,3430,P,,CDOPAZO,2026-07-03 13:20:37
2026,1068,N,,68,A,,GTEVEZ,2026-03-31 08:40:25
2026,1063,N,,50087,P,,GTEVEZ,2026-03-31 08:15:51
2026,1072,N,,50553,P,,GTEVEZ,2026-03-31 08:43:33
2026,1065,N,,50087,P,,GTEVEZ,2026-03-31 08:28:19
2026,1615,N,,707,P,,GTEVEZ,2026-05-11 08:08:17
2026,1071,N,,51082,P,,GTEVEZ,2026-03-31 08:42:14
2026,1617,N,,169,P,,GTEVEZ,2026-05-11 08:16:45
2026,1073,N,,1603,P,,GTEVEZ,2026-03-31 08:46:10
2026,1619,N,,2801,P,,GTEVEZ,2026-05-11 08:26:03
2026,1616,N,,50066,P,,GTEVEZ,2026-05-11 08:10:56
2026,1623,N,,51101,P,,GTEVEZ,2026-05-11 11:27:08
2026,1618,N,,169,P,,GTEVEZ,2026-05-11 08:21:13
2026,1621,N,,50003,P,,GTEVEZ,2026-05-11 08:31:40
2026,1620,N,,3296,P,,GTEVEZ,2026-05-11 08:27:43
2026,2289,N,,50922,P,,RMENDEZ,2026-06-22 12:49:26
2026,1622,N,,2859,A,,GTEVEZ,2026-05-11 08:33:02
2026,2396,A,2026-06-29 00:00:00,50010,P,,SLEIVA,2026-06-29 08:34:17
2026,2280,N,,50087,P,,RMENDEZ,2026-06-22 10:37:49
2026,2691,N,,90,P,,CDOPAZO,2026-07-17 11:28:25
2026,2290,N,,1489,P,,RMENDEZ,2026-06-22 12:50:06
2026,2397,N,,50010,P,,SLEIVA,2026-06-29 08:36:27
2026,2693,N,,3322,P,,CDOPAZO,2026-07-17 11:31:03
2026,2692,N,,3322,P,,CDOPAZO,2026-07-17 11:29:29
2026,1478,N,,2400,P,,CDOPAZO,2026-04-30 09:28:40
2026,1362,N,,1943,P,,CDOPAZO,2026-04-21 10:27:38
2026,1783,N,,90,P,,CDOPAZO,2026-05-19 08:08:36
2026,1363,N,,1235,P,,CDOPAZO,2026-04-21 10:30:31
2026,2293,N,,50496,P,,GTEVEZ,2026-06-23 07:44:44
2026,1486,N,,3297,P,,CDOPAZO,2026-04-30 10:39:25
2026,2295,N,,379,P,,GTEVEZ,2026-06-23 07:52:29
2026,2292,N,,57,P,,GTEVEZ,2026-06-23 07:42:58
2026,2297,N,,1658,P,,GTEVEZ,2026-06-23 07:59:38
2026,2294,N,,1259,P,,GTEVEZ,2026-06-23 07:49:37
2026,2296,N,,51079,P,,GTEVEZ,2026-06-23 07:58:22
2026,2298,N,,2110,P,,GTEVEZ,2026-06-23 08:05:28
2026,1197,N,,2299,A,,SLEIVA,2026-04-13 08:12:25
2026,1195,N,,1603,A,,SLEIVA,2026-04-13 08:08:56
2026,1199,N,,1206,P,,SLEIVA,2026-04-13 08:14:20
2026,1196,N,,428,A,,SLEIVA,2026-04-13 08:10:10
2026,1201,N,,50012,P,,SLEIVA,2026-04-13 08:17:42
2026,1198,N,,68,A,,SLEIVA,2026-04-13 08:13:14
2026,1203,N,,50031,P,,SLEIVA,2026-04-13 09:57:33
2026,1200,N,,50020,P,,SLEIVA,2026-04-13 08:16:16
2026,1205,N,,2490,P,,SLEIVA,2026-04-13 10:01:29
2026,1202,N,,50072,P,,SLEIVA,2026-04-13 09:33:07
2026,1207,N,,3557,P,,SLEIVA,2026-04-13 10:04:07
2026,1204,N,,1603,P,,SLEIVA,2026-04-13 10:00:15
2026,1209,N,,3233,P,,SLEIVA,2026-04-13 12:39:14
2026,1206,N,,1141,P,,SLEIVA,2026-04-13 10:02:21
2026,1305,N,,50098,P,,SLEIVA,2026-04-17 10:12:29
2026,1208,N,,50053,P,,SLEIVA,2026-04-13 11:26:33
2026,1304,N,,3558,P,,SLEIVA,2026-04-17 10:06:59
2026,2138,N,,313,P,,CDOPAZO,2026-06-11 09:43:25
2026,1213,N,,3163,P,,SLEIVA,2026-04-14 09:38:32
2026,1211,N,,2078,P,,SLEIVA,2026-04-14 09:10:05
2026,1215,N,,17,A,,SLEIVA,2026-04-14 09:44:14
2026,1212,N,,3481,P,,SLEIVA,2026-04-14 09:37:32
