SEC_MOV_COMP,EJERCICIO,FECH_MOV,CODIGO_UE,CODIGO_FF,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,NRO_REG_COMP,NRO_REGUL,IMPORTE,NRO_REINT,FECH_HORA,NRO_OPEA,NRO_RENG,IMPORTE_DIFER
535557,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,46,0,0,1184,,15654118.28,,2026-02-13 00:00:00,,,
535558,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,1,0,0,1184,,648033.59,,2026-02-13 00:00:00,,,
535559,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,45,0,0,1184,,2098477.96,,2026-02-13 00:00:00,,,
535560,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,48,0,0,1184,,81940.03,,2026-02-13 00:00:00,,,
535561,2026,2026-02-13 00:00:00,25,110,1,3,1,0,1110118000,35,0,0,1184,,37356.37,,2026-02-13 00:00:00,,,
535562,2026,2026-02-13 00:00:00,19,110,3,5,5,0,1110112000,1,0,0,1185,,1204068.92,,2026-02-13 08:38:56,,,0.0
535563,2026,2026-02-13 00:00:00,19,110,3,5,5,0,1110112000,1,0,0,1186,,1454555.19,,2026-02-13 08:45:15,,,0.0
535564,2026,2026-02-13 00:00:00,1,110,2,5,6,0,1110101000,1,0,0,1187,,200000.0,,2026-02-13 08:55:05,,,0.0
535565,2026,2026-02-13 00:00:00,3,131,2,5,6,0,1110111000,23,0,0,1188,,280000.0,,2026-02-13 08:56:03,,,0.0
535566,2026,2026-02-13 00:00:00,20,132,2,5,6,0,1110113000,43,0,0,1189,,6000000.0,,2026-02-13 08:57:47,,,0.0
535567,2026,2026-02-13 00:00:00,5,131,2,5,6,0,1110104000,16,0,0,1190,,1418000.0,,2026-02-13 08:58:56,,,0.0
535568,2026,2026-02-13 00:00:00,7,132,2,5,6,0,1110106000,42,0,0,1191,,300000.0,,2026-02-13 09:00:27,,,0.0
535569,2026,2026-02-13 00:00:00,19,110,3,5,5,0,1110112000,1,0,0,1192,,163960.0,,2026-02-13 09:01:17,,,0.0
535577,2026,2026-02-13 00:00:00,5,110,2,2,1,0,1110104000,16,0,0,1197,,4650.0,,2026-02-13 10:08:48,,,0.0
535578,2026,2026-02-13 00:00:00,5,110,2,9,6,0,1110104000,16,0,0,1197,,5400.0,,2026-02-13 10:09:00,,,0.0
535579,2026,2026-02-13 00:00:00,5,110,3,1,5,0,1110104000,16,0,0,1197,,6700.0,,2026-02-13 10:09:17,,,0.0
535580,2026,2026-02-13 00:00:00,5,110,3,1,5,0,1110104000,16,0,0,1197,,7299.93,,2026-02-13 10:09:30,,,0.0
535581,2026,2026-02-13 00:00:00,5,110,3,1,5,0,1110104000,16,0,0,1197,,7299.93,,2026-02-13 10:09:51,,,0.0
535626,2026,2026-02-18 00:00:00,25,110,2,3,4,0,1110118000,46,0,0,1220,,9500.0,,2026-02-18 07:52:54,,,0.0
535627,2026,2026-02-18 00:00:00,25,110,2,9,1,0,1110118000,46,0,0,1220,,25000.0,,2026-02-18 07:52:54,,,0.0
535628,2026,2026-02-18 00:00:00,25,110,2,9,6,0,1110118000,46,0,0,1221,,161600.0,,2026-02-18 07:54:06,,,0.0
535629,2026,2026-02-18 00:00:00,25,110,2,2,2,0,1110118000,46,0,0,1222,,82600.0,,2026-02-18 07:54:36,,,0.0
535630,2026,2026-02-18 00:00:00,25,110,2,5,5,0,1110118000,46,0,0,1222,,26579.0,,2026-02-18 07:54:36,,,0.0
535631,2026,2026-02-18 00:00:00,25,110,2,7,9,0,1110118000,46,0,0,1222,,1120.0,,2026-02-18 07:54:36,,,0.0
535632,2026,2026-02-18 00:00:00,25,110,2,1,4,0,1110118000,46,0,0,1222,,9070.0,,2026-02-18 07:54:36,,,0.0
535633,2026,2026-02-18 00:00:00,25,110,2,9,9,0,1110118000,46,0,0,1222,,18622.0,,2026-02-18 07:54:36,,,0.0
535634,2026,2026-02-18 00:00:00,25,110,2,4,3,0,1110118000,46,0,0,1222,,11200.0,,2026-02-18 07:54:36,,,0.0
535635,2026,2026-02-18 00:00:00,25,110,2,7,5,0,1110118000,46,0,0,1222,,8840.0,,2026-02-18 07:54:36,,,0.0
535636,2026,2026-02-18 00:00:00,25,110,2,3,4,0,1110118000,46,0,0,1222,,5940.0,,2026-02-18 07:54:36,,,0.0
535637,2026,2026-02-18 00:00:00,5,131,2,7,9,0,1110104000,16,0,0,1223,,132760.0,,2026-02-18 07:55:24,,,0.0
535638,2026,2026-02-18 00:00:00,5,131,3,5,9,0,1110104000,16,0,0,1224,,32000.0,,2026-02-18 07:56:16,,,0.0
535639,2026,2026-02-18 00:00:00,25,110,2,4,4,0,1110118000,46,0,0,1225,,534000.0,,2026-02-18 07:57:28,,,0.0
535640,2026,2026-02-18 00:00:00,3,131,2,9,6,0,1110111000,23,0,0,1226,,815489.79,,2026-02-18 07:58:07,,,0.0
535641,2026,2026-02-18 00:00:00,13,110,2,7,9,0,1110109000,28,0,0,1227,,6388.0,,2026-02-18 08:01:49,,,0.0
535642,2026,2026-02-18 00:00:00,13,110,2,7,1,0,1110109000,28,0,0,1227,,4800.0,,2026-02-18 08:01:49,,,0.0
535643,2026,2026-02-18 00:00:00,13,110,2,7,2,0,1110109000,28,0,0,1227,,1714.0,,2026-02-18 08:01:49,,,0.0
535644,2026,2026-02-18 00:00:00,13,110,2,9,9,0,1110109000,28,0,0,1227,,180780.0,,2026-02-18 08:01:49,,,0.0
535645,2026,2026-02-18 00:00:00,5,131,2,6,5,0,1110104000,16,0,0,1228,,9620.0,,2026-02-18 08:04:37,,,0.0
535646,2026,2026-02-18 00:00:00,5,131,2,7,5,0,1110104000,16,0,0,1228,,5600.0,,2026-02-18 08:04:37,,,0.0
535652,2026,2026-02-18 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1230,,467699.98,,2026-02-18 08:07:39,,,0.0
535654,2026,2026-02-18 00:00:00,25,110,2,1,5,0,1110118000,46,0,0,1232,,98700.0,,2026-02-18 08:16:31,,,0.0
535655,2026,2026-02-18 00:00:00,25,110,2,9,1,0,1110118000,46,0,0,1232,,324500.0,,2026-02-18 08:16:31,,,0.0
535656,2026,2026-02-18 00:00:00,20,110,2,9,6,0,1110113000,42,0,0,1233,,110000.0,,2026-02-18 08:17:37,,,0.0
535657,2026,2026-02-18 00:00:00,20,110,2,9,6,0,1110113000,42,0,0,1234,,611100.0,,2026-02-18 08:18:32,,,0.0
535658,2026,2026-02-18 00:00:00,20,110,3,3,2,0,1110113000,42,0,0,1234,,200000.0,,2026-02-18 08:18:32,,,0.0
535659,2026,2026-02-18 00:00:00,20,110,3,3,9,0,1110113000,42,0,0,1235,,337800.0,,2026-02-18 08:19:14,,,0.0
535660,2026,2026-02-18 00:00:00,7,132,2,1,1,0,1110106000,25,0,0,1236,,260000.0,,2026-02-18 08:20:17,,,0.0
535661,2026,2026-02-18 00:00:00,7,132,2,9,9,0,1110106000,25,0,0,1236,,3500.0,,2026-02-18 08:20:17,,,0.0
535662,2026,2026-02-18 00:00:00,5,131,2,6,5,0,1110104000,16,0,0,1237,,9620.0,,2026-02-18 08:20:56,,,0.0
535669,2026,2026-02-18 00:00:00,2,110,3,1,4,0,1110102000,1,0,0,1240,,42134.0,,2026-02-18 10:11:20,,,0.0
535673,2026,2026-02-18 00:00:00,2,110,3,1,4,0,1110102000,1,0,0,1242,,1726062.36,,2026-02-18 10:24:37,,,0.0
535675,2026,2026-02-18 00:00:00,2,110,3,1,4,0,1110102000,1,0,0,,4,-881445.68,,2026-02-18 10:46:53,,1,
535678,2026,2026-02-18 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,1246,,63892.95,,2026-02-18 11:12:39,,,0.0
535679,2026,2026-02-18 00:00:00,13,110,2,7,9,0,1110109000,28,0,0,1247,,10390.0,,2026-02-18 11:13:19,,,0.0
535680,2026,2026-02-18 00:00:00,13,110,2,9,3,0,1110109000,28,0,0,1247,,68475.0,,2026-02-18 11:13:19,,,0.0
535681,2026,2026-02-18 00:00:00,13,110,2,2,2,0,1110109000,28,0,0,1247,,1200.0,,2026-02-18 11:13:19,,,0.0
535682,2026,2026-02-18 00:00:00,13,110,2,9,6,0,1110109000,28,0,0,1247,,3900.0,,2026-02-18 11:13:19,,,0.0
535683,2026,2026-02-18 00:00:00,13,110,2,5,5,0,1110109000,28,0,0,1247,,31600.0,,2026-02-18 11:13:19,,,0.0
535684,2026,2026-02-18 00:00:00,13,110,2,5,8,0,1110109000,28,0,0,1247,,3730.0,,2026-02-18 11:13:19,,,0.0
535685,2026,2026-02-18 00:00:00,13,110,2,9,9,0,1110109000,28,0,0,1247,,11032.0,,2026-02-18 11:13:19,,,0.0
535686,2026,2026-02-18 00:00:00,13,110,2,5,4,0,1110109000,28,0,0,1247,,8350.0,,2026-02-18 11:13:19,,,0.0
535687,2026,2026-02-18 00:00:00,13,110,2,7,5,0,1110109000,28,0,0,1247,,11000.0,,2026-02-18 11:13:19,,,0.0
535688,2026,2026-02-18 00:00:00,13,110,2,6,3,0,1110109000,28,0,0,1247,,32500.0,,2026-02-18 11:13:19,,,0.0
535689,2026,2026-02-18 00:00:00,11,110,5,3,7,0,1110104000,17,0,0,1248,,60000.0,,2026-02-18 11:14:26,,,0.0
535691,2026,2026-02-18 00:00:00,5,131,2,9,3,0,1110104000,16,0,0,1250,,52122.0,,2026-02-18 11:16:06,,,0.0
535692,2026,2026-02-18 00:00:00,25,110,3,3,2,0,1110118000,48,0,0,1251,,1988250.0,,2026-02-18 11:32:56,,,0.0
535693,2026,2026-02-18 00:00:00,25,110,3,3,2,0,1110118000,46,0,0,1252,,950000.0,,2026-02-18 11:35:03,,,0.0
535699,2026,2026-02-18 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1258,,7850.0,,2026-02-18 12:08:52,,,0.0
535700,2026,2026-02-18 00:00:00,5,131,2,7,9,0,1110104000,16,0,0,1258,,23240.0,,2026-02-18 12:08:52,,,0.0
535701,2026,2026-02-18 00:00:00,5,131,2,9,6,0,1110104000,16,0,0,1259,,21640.0,,2026-02-18 12:11:12,,,0.0
535702,2026,2026-02-18 00:00:00,5,131,2,7,9,0,1110104000,16,0,0,1259,,15740.0,,2026-02-18 12:11:12,,,0.0
535703,2026,2026-02-18 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1259,,9560.0,,2026-02-18 12:11:12,,,0.0
535704,2026,2026-02-18 00:00:00,5,131,2,5,5,0,1110104000,16,0,0,1260,,33213.0,,2026-02-18 12:12:41,,,0.0
535705,2026,2026-02-18 00:00:00,5,131,2,7,9,0,1110104000,16,0,0,1260,,84020.0,,2026-02-18 12:12:41,,,0.0
535706,2026,2026-02-18 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1260,,10450.0,,2026-02-18 12:12:41,,,0.0
535707,2026,2026-02-18 00:00:00,5,131,2,4,3,0,1110104000,16,0,0,1260,,7900.0,,2026-02-18 12:12:41,,,0.0
535708,2026,2026-02-18 00:00:00,5,131,2,5,5,0,1110104000,16,0,0,1261,,10480.0,,2026-02-18 12:13:15,,,0.0
535709,2026,2026-02-18 00:00:00,5,131,2,5,6,0,1110104000,16,0,0,1261,,8350.0,,2026-02-18 12:13:15,,,0.0
535710,2026,2026-02-18 00:00:00,5,131,2,9,6,0,1110104000,16,0,0,1261,,36800.0,,2026-02-18 12:13:15,,,0.0
535711,2026,2026-02-18 00:00:00,5,131,2,5,9,0,1110104000,16,0,0,1261,,1900.0,,2026-02-18 12:13:15,,,0.0
535712,2026,2026-02-18 00:00:00,5,131,2,7,9,0,1110104000,16,0,0,1261,,93130.0,,2026-02-18 12:13:15,,,0.0
535713,2026,2026-02-18 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1261,,49600.0,,2026-02-18 12:13:15,,,0.0
535714,2026,2026-02-18 00:00:00,5,131,2,2,2,0,1110104000,16,0,0,1261,,53000.0,,2026-02-18 12:13:15,,,0.0
535715,2026,2026-02-18 00:00:00,5,131,2,5,1,0,1110104000,16,0,0,1262,,11800.0,,2026-02-18 12:14:16,,,0.0
535716,2026,2026-02-18 00:00:00,5,131,2,7,1,0,1110104000,16,0,0,1262,,13320.0,,2026-02-18 12:14:16,,,0.0
535717,2026,2026-02-18 00:00:00,5,131,2,7,5,0,1110104000,16,0,0,1262,,6750.0,,2026-02-18 12:14:16,,,0.0
535718,2026,2026-02-18 00:00:00,5,131,2,9,6,0,1110104000,16,0,0,1262,,43500.0,,2026-02-18 12:14:16,,,0.0
535719,2026,2026-02-18 00:00:00,5,131,2,7,2,0,1110104000,16,0,0,1262,,5500.0,,2026-02-18 12:14:16,,,0.0
535720,2026,2026-02-18 00:00:00,5,131,2,7,9,0,1110104000,16,0,0,1262,,32140.0,,2026-02-18 12:14:16,,,0.0
535721,2026,2026-02-18 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1262,,3900.0,,2026-02-18 12:14:16,,,0.0
535722,2026,2026-02-18 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1263,,17600.0,,2026-02-18 12:16:09,,,0.0
535723,2026,2026-02-18 00:00:00,5,131,2,5,6,0,1110104000,16,0,0,1264,,6120000.0,,2026-02-18 12:17:52,,,0.0
535724,2026,2026-02-18 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,1265,,75271.0,,2026-02-18 12:19:32,,,0.0
535725,2026,2026-02-18 00:00:00,5,131,2,5,2,0,1110104000,16,0,0,1265,,305468.98,,2026-02-18 12:19:32,,,0.0
535726,2026,2026-02-18 00:00:00,14,110,2,6,5,0,1110108000,29,0,0,1266,,19240.0,,2026-02-18 12:20:10,,,0.0
535727,2026,2026-02-18 00:00:00,14,110,2,7,9,0,1110108000,29,0,0,1266,,12060.0,,2026-02-18 12:20:10,,,0.0
535728,2026,2026-02-18 00:00:00,14,110,2,9,6,0,1110108000,29,0,0,1266,,21140.0,,2026-02-18 12:20:10,,,0.0
535729,2026,2026-02-18 00:00:00,20,110,2,9,6,0,1110113000,42,0,0,1267,,120000.0,,2026-02-18 12:22:01,,,0.0
535731,2026,2026-02-18 00:00:00,20,110,2,9,2,0,1110113000,42,0,0,1269,,8125.6,,2026-02-18 12:28:02,,,0.0
535732,2026,2026-02-18 00:00:00,25,110,2,9,3,0,1110118000,46,0,0,1270,,44370.2,,2026-02-18 12:28:31,,,0.0
535733,2026,2026-02-18 00:00:00,5,131,2,9,2,0,1110104000,16,0,0,1271,,12500.0,,2026-02-18 12:30:20,,,0.0
535734,2026,2026-02-18 00:00:00,5,131,2,9,2,0,1110104000,16,0,0,1272,,12200.0,,2026-02-18 12:31:17,,,0.0
535735,2026,2026-02-18 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,1272,,15976.45,,2026-02-18 12:31:17,,,0.0
535736,2026,2026-02-18 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1272,,5400.0,,2026-02-18 12:31:17,,,0.0
535737,2026,2026-02-18 00:00:00,5,131,2,3,9,0,1110104000,16,0,0,1272,,10720.0,,2026-02-18 12:31:17,,,0.0
535738,2026,2026-02-18 00:00:00,20,110,2,9,6,0,1110113000,42,0,0,1273,,60000.0,,2026-02-18 12:44:14,,,0.0
535739,2026,2026-02-18 00:00:00,20,110,3,3,2,0,1110113000,42,0,0,1274,,120000.0,,2026-02-18 12:45:30,,,0.0
535741,2026,2026-02-18 00:00:00,20,110,3,3,2,0,1110113000,42,0,0,1275,,440000.0,,2026-02-18 12:46:01,,,0.0
535077,2026,2026-02-04 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,998,,1214734.66,,2026-02-04 11:57:27,,,0.0
535078,2026,2026-02-04 00:00:00,5,131,3,3,9,0,1110104000,16,0,0,999,,140000.0,,2026-02-04 11:59:02,,,0.0
535079,2026,2026-02-04 00:00:00,5,131,3,3,2,0,1110104000,16,0,0,1000,,85000.0,,2026-02-04 12:00:42,,,0.0
535080,2026,2026-02-04 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,1001,,304087.2,,2026-02-04 12:02:51,,,0.0
535081,2026,2026-02-04 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1001,,55800.0,,2026-02-04 12:02:51,,,0.0
535082,2026,2026-02-04 00:00:00,5,131,2,5,2,0,1110104000,16,0,0,1001,,5640107.03,,2026-02-04 12:02:51,,,0.0
535083,2026,2026-02-04 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1002,,96937.35,,2026-02-04 12:04:54,,,0.0
535084,2026,2026-02-04 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,1002,,602687.3,,2026-02-04 12:04:54,,,0.0
535085,2026,2026-02-04 00:00:00,5,131,2,5,2,0,1110104000,16,0,0,1002,,4674535.1,,2026-02-04 12:04:54,,,0.0
535086,2026,2026-02-04 00:00:00,5,131,3,3,9,0,1110104000,16,0,0,1003,,50000.0,,2026-02-04 12:06:31,,,0.0
535087,2026,2026-02-04 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1004,,300630.0,,2026-02-04 12:08:21,,,0.0
535088,2026,2026-02-04 00:00:00,5,131,3,3,2,0,1110104000,16,0,0,1005,,110000.0,,2026-02-04 12:09:57,,,0.0
535089,2026,2026-02-04 00:00:00,25,132,2,5,6,0,1110118000,48,0,0,1006,,2926800.0,,2026-02-04 12:11:58,,,0.0
535090,2026,2026-02-04 00:00:00,25,132,2,5,6,0,1110118000,46,0,0,1007,,9756000.0,,2026-02-04 12:15:12,,,0.0
535742,2026,2026-02-18 00:00:00,25,110,2,6,9,0,1110118000,45,0,0,1276,,9620.0,,2026-02-18 12:47:07,,,0.0
535743,2026,2026-02-18 00:00:00,25,110,2,6,5,0,1110118000,45,0,0,1276,,19240.0,,2026-02-18 12:47:07,,,0.0
535744,2026,2026-02-18 00:00:00,25,110,2,5,8,0,1110118000,45,0,0,1276,,550.0,,2026-02-18 12:47:07,,,0.0
535745,2026,2026-02-18 00:00:00,25,110,2,6,1,0,1110118000,45,0,0,1276,,32800.0,,2026-02-18 12:47:07,,,0.0
535746,2026,2026-02-18 00:00:00,25,110,2,7,9,0,1110118000,45,0,0,1276,,7260.0,,2026-02-18 12:47:07,,,0.0
535747,2026,2026-02-18 00:00:00,25,110,2,9,3,0,1110118000,45,0,0,1276,,30530.0,,2026-02-18 12:47:07,,,0.0
535748,2026,2026-02-18 00:00:00,6,110,3,1,9,0,1110105000,50,0,0,1277,,140000.0,,2026-02-18 12:47:54,,,0.0
536150,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,3620000.0,,2026-02-26 09:11:24,1087,,
536151,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,1679489.1,,2026-02-26 09:50:02,1088,,
536152,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,3466320.0,,2026-02-26 10:01:56,1089,,
536154,2026,2026-02-26 00:00:00,6,110,4,8,1,0,1110105000,50,0,0,1499,,-1800000.0,,2026-02-26 10:27:04,,,0.0
536156,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,5424060.0,,2026-02-26 10:33:04,1090,,
536157,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,4230000.0,,2026-02-26 10:39:00,1091,,
536159,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,6132800.0,,2026-02-26 10:49:22,1092,,
536160,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,3555703.46,,2026-02-26 10:55:02,1093,,
536161,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,4289291.32,,2026-02-26 10:57:41,1094,,
536163,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,,972569.64,,2026-02-26 11:41:09,1095,,
536164,2026,2026-02-26 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,375000.0,,2026-02-26 11:51:54,1096,,
536166,2026,2026-02-26 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,24080.02,,2026-02-26 12:26:36,1097,,
536168,2026,2026-02-26 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,549882.6,,2026-02-26 12:33:05,1098,,
536890,2026,2026-03-04 00:00:00,24,110,3,8,3,0,1110117000,34,0,0,1697,,64000.0,,2026-03-04 08:33:03,,,0.0
536893,2026,2026-03-04 00:00:00,5,110,3,5,1,0,1110104000,16,0,0,1700,,43799.58,,2026-03-04 09:14:07,,,0.0
536894,2026,2026-03-04 00:00:00,5,110,2,9,6,0,1110104000,16,0,0,1700,,95000.0,,2026-03-04 09:14:59,,,0.0
536895,2026,2026-03-04 00:00:00,5,110,2,2,1,0,1110104000,16,0,0,1701,,7800.0,,2026-03-04 09:48:00,,,0.0
536896,2026,2026-03-04 00:00:00,5,110,2,9,6,0,1110104000,16,0,0,1701,,18597.89,,2026-03-04 09:48:21,,,0.0
536897,2026,2026-03-04 00:00:00,5,110,3,3,1,0,1110104000,16,0,0,1701,,120000.0,,2026-03-04 09:49:00,,,0.0
536898,2026,2026-03-04 00:00:00,5,110,2,9,6,0,1110104000,16,0,0,1701,,40000.0,,2026-03-04 09:49:18,,,0.0
536899,2026,2026-03-04 00:00:00,5,110,3,4,9,0,1110104000,16,0,0,1701,,59885.0,,2026-03-04 09:50:25,,,0.0
536902,2026,2026-03-04 00:00:00,2,110,3,1,5,0,1110102000,1,0,0,1702,,8070000.0,,2026-03-04 10:34:27,,,0.0
536906,2026,2026-03-04 00:00:00,7,110,3,4,9,0,1110106000,1,0,0,1703,,24360.0,,2026-03-04 10:47:42,,,0.0
536907,2026,2026-03-04 00:00:00,7,110,2,1,1,0,1110106000,24,0,0,1703,,30000.0,,2026-03-04 10:48:06,,,0.0
536915,2026,2026-03-04 00:00:00,19,110,3,2,4,0,1110112000,1,0,0,1704,,975.0,,2026-03-04 11:26:58,,,0.0
535091,2026,2026-02-04 00:00:00,5,131,2,5,7,0,1110104000,16,0,0,1008,,51200.0,,2026-02-04 12:17:25,,,0.0
535092,2026,2026-02-04 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,1008,,1512997.1,,2026-02-04 12:17:25,,,0.0
535093,2026,2026-02-04 00:00:00,5,131,2,2,2,0,1110104000,16,0,0,1008,,216196.0,,2026-02-04 12:17:25,,,0.0
535094,2026,2026-02-04 00:00:00,5,131,2,5,2,0,1110104000,16,0,0,1008,,22655.4,,2026-02-04 12:17:25,,,0.0
535095,2026,2026-02-04 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,1009,,892193.18,,2026-02-04 12:18:58,,,0.0
535096,2026,2026-02-04 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1009,,214200.0,,2026-02-04 12:18:58,,,0.0
535097,2026,2026-02-04 00:00:00,5,131,2,5,2,0,1110104000,16,0,0,1009,,5441986.0,,2026-02-04 12:18:58,,,0.0
535098,2026,2026-02-04 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,1010,,1132905.5,,2026-02-04 12:20:40,,,0.0
535099,2026,2026-02-04 00:00:00,5,131,2,9,1,0,1110104000,16,0,0,1011,,84088.37,,2026-02-04 12:22:42,,,0.0
535100,2026,2026-02-04 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,1011,,99632.32,,2026-02-04 12:22:42,,,0.0
535101,2026,2026-02-04 00:00:00,5,131,2,3,9,0,1110104000,16,0,0,1011,,144382.0,,2026-02-04 12:22:42,,,0.0
535102,2026,2026-02-04 00:00:00,5,131,5,1,4,0,1110104000,16,0,0,1012,,197600.0,,2026-02-04 12:24:37,,,0.0
535103,2026,2026-02-04 00:00:00,5,131,3,3,3,0,1110104000,16,0,0,1013,,1392216.28,,2026-02-04 12:26:15,,,0.0
535104,2026,2026-02-04 00:00:00,25,110,2,1,1,0,1110118000,48,0,0,1014,,100000.0,,2026-02-04 12:27:59,,,0.0
535105,2026,2026-02-04 00:00:00,25,110,2,5,1,0,1110118000,48,0,0,1014,,1100000.0,,2026-02-04 12:27:59,,,0.0
535106,2026,2026-02-04 00:00:00,25,110,2,7,1,0,1110118000,46,0,0,1015,,192970.8,,2026-02-04 12:29:18,,,0.0
535107,2026,2026-02-04 00:00:00,25,110,2,7,9,0,1110118000,46,0,0,1015,,232336.27,,2026-02-04 12:29:18,,,0.0
535108,2026,2026-02-04 00:00:00,25,110,2,9,6,0,1110118000,46,0,0,1015,,1090267.69,,2026-02-04 12:29:18,,,0.0
535109,2026,2026-02-04 00:00:00,25,110,3,3,3,0,1110118000,46,0,0,1015,,630620.0,,2026-02-04 12:29:18,,,0.0
535110,2026,2026-02-04 00:00:00,3,131,2,9,9,0,1110111000,23,0,0,1016,,28000.0,,2026-02-04 12:30:44,,,0.0
535111,2026,2026-02-04 00:00:00,3,131,2,9,6,0,1110111000,23,0,0,1016,,38800.0,,2026-02-04 12:30:44,,,0.0
535113,2026,2026-02-04 00:00:00,5,131,2,2,2,0,1110104000,16,0,0,1018,,2100000.0,,2026-02-04 12:32:41,,,0.0
535114,2026,2026-02-04 00:00:00,7,132,5,1,4,0,1110106000,42,0,0,1019,,8011800.0,,2026-02-04 12:34:58,,,0.0
535115,2026,2026-02-04 00:00:00,19,110,3,9,9,0,1110112000,1,0,0,1020,,228000.0,,2026-02-04 12:38:07,,,0.0
535185,2026,2026-02-06 00:00:00,24,110,3,8,4,0,1110117000,34,0,0,1036,,279824.17,,2026-02-06 07:40:27,,,0.0
535186,2026,2026-02-06 00:00:00,24,110,3,8,4,0,1110117000,34,0,0,1037,,344674.64,,2026-02-06 07:42:41,,,0.0
535187,2026,2026-02-06 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,258000.0,,2026-02-06 08:05:55,944,,
535188,2026,2026-02-06 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,28000.0,,2026-02-06 08:07:24,945,,
535189,2026,2026-02-06 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,,60000.0,,2026-02-06 08:20:22,946,,
536916,2026,2026-03-04 00:00:00,19,110,2,3,4,0,1110112000,1,0,0,1704,,883000.0,,2026-03-04 11:26:58,,,0.0
536917,2026,2026-03-04 00:00:00,8,110,3,2,4,0,1110200000,1,0,0,1705,,530.0,,2026-03-04 11:32:19,,,0.0
536918,2026,2026-03-04 00:00:00,8,110,2,3,4,0,1110200000,1,0,0,1705,,242000.0,,2026-03-04 11:32:19,,,0.0
536919,2026,2026-03-04 00:00:00,7,110,2,3,4,0,1110106000,24,0,0,1706,,183000.0,,2026-03-04 11:36:26,,,0.0
536920,2026,2026-03-04 00:00:00,7,110,3,2,4,0,1110106000,24,0,0,1706,,500.0,,2026-03-04 11:36:26,,,0.0
536921,2026,2026-03-04 00:00:00,5,131,3,2,4,0,1110104000,16,0,0,1707,,5060.0,,2026-03-04 11:38:47,,,0.0
536922,2026,2026-03-04 00:00:00,5,131,2,3,4,0,1110104000,16,0,0,1707,,480000.0,,2026-03-04 11:38:47,,,0.0
536923,2026,2026-03-04 00:00:00,24,110,2,3,4,0,1110117000,34,0,0,1708,,200000.0,,2026-03-04 11:41:15,,,0.0
536924,2026,2026-03-04 00:00:00,24,110,3,2,4,0,1110117000,34,0,0,1708,,11000.0,,2026-03-04 11:41:15,,,0.0
536926,2026,2026-03-04 00:00:00,2,110,3,2,4,0,1110102000,1,0,0,1709,,5060.0,,2026-03-04 11:57:36,,,0.0
536927,2026,2026-03-04 00:00:00,2,110,2,3,4,0,1110102000,1,0,0,1709,,480000.0,,2026-03-04 11:57:36,,,0.0
536928,2026,2026-03-04 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,1710,,255150.0,,2026-03-04 12:14:24,,,0.0
