SEC_MOV_PAG,EJERCICIO,FECH_MOV,CODIGO_UE,CODIGO_FF,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,NRO_OP,COD_PROV,NRO_REGUL,IMPORTE,NRO_REINT,NRO_OPEA,NRO_RENG
530353,2026,2026-03-09 00:00:00,25,110,2,9,1,0,1110118000,46,0,0,1196,2371,,324500.0,,,
530354,2026,2026-03-09 00:00:00,25,110,2,1,5,0,1110118000,46,0,0,1196,2371,,98700.0,,,
530356,2026,2026-03-09 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,951,2883,,428728.0,,,
530357,2026,2026-03-09 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,944,2883,,144428.6,,,
530358,2026,2026-03-09 00:00:00,5,131,2,5,2,0,1110104000,16,0,0,948,2883,,76302.6,,,
530359,2026,2026-03-09 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,948,2883,,45556.5,,,
530360,2026,2026-03-09 00:00:00,5,131,2,5,2,0,1110104000,16,0,0,951,2883,,42495.48,,,
530361,2026,2026-03-09 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,945,2883,,71547.3,,,
530362,2026,2026-03-09 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,947,2883,,149230.14,,,
530363,2026,2026-03-09 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2883,,3466320.0,,1089,
530576,2026,2026-03-17 00:00:00,3,131,2,4,4,0,1110111000,23,0,0,1391,413,,263000.0,,,
530577,2026,2026-03-17 00:00:00,5,131,3,3,2,0,1110104000,16,0,0,1394,413,,40000.0,,,
530578,2026,2026-03-17 00:00:00,5,131,2,4,4,0,1110104000,16,0,0,1395,413,,16000.0,,,
530579,2026,2026-03-17 00:00:00,5,131,2,9,6,0,1110104000,16,0,0,1393,413,,500000.0,,,
530580,2026,2026-03-17 00:00:00,5,131,2,9,6,0,1110104000,16,0,0,1392,413,,170000.0,,,
530581,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,20283.14,,1161,
530582,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,22500.0,,1185,
530583,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,441,,32000.5,,1130,
530584,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,46200.2,,1181,
530585,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,68660.0,,1189,
530586,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,47182.94,,1153,
530587,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,73650.07,,1190,
530588,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,33150.0,,1162,
530589,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,57424.5,,1157,
530590,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,4150.13,,1183,
530591,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,6830.0,,1192,
530592,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,14786.45,,1144,
530593,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,82254.62,,1149,
530594,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,38522.96,,1140,
530595,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,54924.88,,1187,
530596,2026,2026-03-17 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,441,,7620.09,,1163,
530597,2026,2026-03-17 00:00:00,13,110,2,4,3,0,1110109000,28,0,0,1296,17,,171000.0,,,
530598,2026,2026-03-17 00:00:00,25,110,3,3,3,0,1110118000,35,0,0,1295,17,,162000.0,,,
530599,2026,2026-03-17 00:00:00,25,110,2,5,6,0,1110118000,35,0,0,1295,17,,90000.0,,,
530600,2026,2026-03-17 00:00:00,13,110,2,9,6,0,1110109000,28,0,0,1296,17,,139000.0,,,
530601,2026,2026-03-17 00:00:00,25,110,2,9,6,0,1110118000,35,0,0,1295,17,,28000.0,,,
530602,2026,2026-03-17 00:00:00,25,110,2,9,9,0,1110118000,35,0,0,1295,17,,45000.0,,,
530603,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,17,,690400.0,,1242,
530604,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,3332,,146400.0,,1245,
530605,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,3332,,347000.0,,1244,
530606,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,3332,,179000.0,,1243,
530607,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2998,,90000.0,,1240,
530608,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1056,,12500.0,,1239,
530609,2026,2026-03-17 00:00:00,25,110,2,1,1,0,1110118000,46,0,0,591,1754,,21000.0,,,
530610,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2299,,49000.0,,799,
530611,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2299,,402500.0,,801,
530612,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2299,,52500.0,,802,
530613,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2299,,409500.0,,828,
530614,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2299,,198500.0,,833,
530615,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2299,,406000.0,,803,
530616,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2299,,382000.0,,825,
530617,2026,2026-03-17 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2299,,294000.0,,829,
529212,2026,2026-02-12 00:00:00,2,110,3,5,9,0,1110102000,1,0,0,658,50087,,57140.73,,,
529750,2026,2026-02-26 00:00:00,2,110,3,5,5,0,1110102000,1,0,0,953,50087,,636152.19,,,
529751,2026,2026-02-26 00:00:00,2,110,3,5,5,0,1110102000,1,0,0,950,50087,,65356.31,,,
530156,2026,2026-03-03 00:00:00,7,132,2,9,9,0,1110106000,25,0,0,1143,2069,,850000.0,,,
530355,2026,2026-03-09 00:00:00,2,132,3,1,9,0,1110102000,33,0,0,1184,50036,,284743.25,,,
530364,2026,2026-03-09 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3003,,3620000.0,,1087,
530365,2026,2026-03-09 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,903,50126,,314045.25,,,
530368,2026,2026-03-09 00:00:00,7,132,3,3,1,0,1110106000,25,0,0,1197,2110,,1075000.0,,,
530369,2026,2026-03-09 00:00:00,20,110,3,4,6,0,1110113000,42,0,0,1235,2228,,530000.0,,,
530370,2026,2026-03-09 00:00:00,6,110,3,1,9,0,1110105000,50,0,0,1155,360,,140000.0,,,
530371,2026,2026-03-09 00:00:00,6,110,2,7,9,0,1110105000,50,0,0,1183,50020,,18000.0,,,
530372,2026,2026-03-09 00:00:00,6,110,3,5,1,0,1110105000,50,0,0,1183,50020,,148800.0,,,
530373,2026,2026-03-09 00:00:00,7,110,2,1,1,0,1110106000,24,0,0,1177,50015,,30000.0,,,
530374,2026,2026-03-09 00:00:00,7,110,3,4,9,0,1110106000,1,0,0,1177,50015,,24360.0,,,
530375,2026,2026-03-09 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,826,50328,,17937.0,,,
530376,2026,2026-03-09 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,797,50100,,663126.5,,,
530377,2026,2026-03-09 00:00:00,19,110,2,1,1,0,1110112000,1,0,0,1226,50014,,26400.0,,,
530378,2026,2026-03-09 00:00:00,19,110,3,4,5,0,1110112000,1,0,0,1226,50014,,42566.9,,,
530379,2026,2026-03-09 00:00:00,13,110,2,9,3,0,1110109000,28,0,0,1238,1879,,46200.0,,,
530380,2026,2026-03-09 00:00:00,20,110,2,9,6,0,1110113000,42,0,0,1239,1879,,81300.0,,,
530381,2026,2026-03-09 00:00:00,7,110,2,9,6,0,1110106000,24,0,0,1240,1879,,19000.0,,,
530382,2026,2026-03-09 00:00:00,2,110,2,4,3,0,1110102000,52,0,0,1241,1879,,37300.0,,,
529089,2026,2026-02-05 00:00:00,2,110,3,7,2,0,1110102000,33,0,0,561,50003,,270000.0,,,
529090,2026,2026-02-05 00:00:00,2,132,7,6,1,0,1110107000,93,0,0,,1514,,11432000.0,,901,
529091,2026,2026-02-05 00:00:00,2,132,7,6,1,0,1110107000,93,0,0,,1514,,2571557.99,,899,
529092,2026,2026-02-05 00:00:00,2,132,7,6,1,0,1110107000,93,0,0,,1514,,2192400.0,,900,
529093,2026,2026-02-05 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2490,,54600.0,,902,
529094,2026,2026-02-05 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2218,,1500000.0,,883,
530155,2026,2026-03-03 00:00:00,2,110,3,1,4,0,1110102000,1,0,0,1149,50002,,35151.65,,,
529752,2026,2026-02-26 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,941,3556,,972000.0,,,
530408,2026,2026-03-10 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,839,216,,149712.0,,,
530409,2026,2026-03-10 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,916,216,,357812.0,,,
530410,2026,2026-03-10 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,833,2525,,248375.0,,,
530411,2026,2026-03-10 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,834,2525,,180700.0,,,
530412,2026,2026-03-10 00:00:00,1,131,5,1,7,0,1110101000,1,0,0,835,2525,,1208676.0,,,
530413,2026,2026-03-10 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,1256,3516,,170000.0,,,
530414,2026,2026-03-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2218,,1500000.0,,967,
530134,2026,2026-03-02 00:00:00,7,110,3,5,4,0,1110106000,24,0,0,980,708,,2987.0,,,
529049,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,546,3228,,1051196.0,,,
529050,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,545,3440,,846908.96,,,
529051,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,544,1825,,306430.56,,,
529052,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,542,1864,,927899.68,,,
529053,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,541,3361,,1051196.0,,,
529054,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,537,3240,,1051196.0,,,
529055,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,538,3034,,1051196.0,,,
529056,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,536,2704,,1119291.68,,,
529057,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,535,3438,,1051196.0,,,
529058,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,534,3454,,710717.6,,,
529059,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,533,3455,,1051196.0,,,
529060,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,532,2032,,2237644.16,,,
529061,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,531,2812,,1187387.66,,,
529062,2026,2026-02-04 00:00:00,3,131,3,9,9,0,1110111000,23,0,0,562,2337,,2690617.0,,,
529063,2026,2026-02-04 00:00:00,7,110,4,3,6,0,1110106000,24,0,0,564,3226,,680949.0,,,
530512,2026,2026-03-13 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,3419,,3000000.0,,1213,
530513,2026,2026-03-13 00:00:00,7,110,3,5,4,0,1110106000,24,0,0,1389,708,,2987.0,,,
530514,2026,2026-03-13 00:00:00,13,110,3,5,4,0,1110109000,28,0,0,1387,1809,,39384.0,,,
530515,2026,2026-03-13 00:00:00,7,110,3,5,4,0,1110106000,24,0,0,1386,1809,,83430.0,,,
530519,2026,2026-03-13 00:00:00,5,131,2,2,2,0,1110104000,16,0,0,1321,1936,,-2100000.0,,,
529739,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,2070817.62,,1027,
529740,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,2233581.0,,1015,
529741,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,2260610.0,,1024,
529742,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,892846.0,,1025,
529743,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,463550.49,,1019,
529744,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,1486458.7,,1000,
529745,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,658663.27,,1026,
530326,2026,2026-03-09 00:00:00,1,110,3,7,2,0,1110101000,1,0,0,1215,50003,,90000.0,,,
530327,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,68,,760000.0,,1226,
530328,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2804,,179604.0,,1220,
530329,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,428,,129973.35,,1225,
530330,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,428,,49060.0,,1223,
530331,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,428,,80985.3,,1224,
530332,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2998,,38000.0,,1221,
530333,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2998,,20000.0,,1222,
530334,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,171,,42200.0,,1206,
530335,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,171,,8900.0,,1202,
530336,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,171,,11600.0,,1204,
530337,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,171,,15000.0,,1208,
530338,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,171,,7900.0,,1203,
530339,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,171,,16800.0,,1205,
530340,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,171,,47400.0,,1207,
530341,2026,2026-03-09 00:00:00,6,110,3,4,6,0,1110105000,50,0,0,1199,3180,,100000.0,,,
530342,2026,2026-03-09 00:00:00,25,110,2,9,6,0,1110118000,46,0,0,1195,3398,,1977927.97,,,
530343,2026,2026-03-09 00:00:00,5,131,2,5,7,0,1110104000,16,0,0,949,2883,,61398.0,,,
530344,2026,2026-03-09 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,949,2883,,689051.4,,,
529037,2026,2026-02-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,776,,170000.0,,894,
529038,2026,2026-02-04 00:00:00,7,110,3,4,9,0,1110106000,49,0,0,543,1825,,372382.72,,,
529039,2026,2026-02-04 00:00:00,20,110,3,4,3,0,1110113000,42,0,0,553,2228,,451814.0,,,
529040,2026,2026-02-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,3542,,900000.0,,878,
529041,2026,2026-02-04 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2365,,41600.0,,886,
529042,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,530,3027,,1051196.0,,,
529043,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,552,3516,,170000.0,,,
529044,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,551,3492,,272382.72,,,
529045,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,550,3033,,1051196.0,,,
529046,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,549,2473,,1051196.0,,,
529047,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,548,3453,,1051196.0,,,
529048,2026,2026-02-04 00:00:00,7,131,3,4,9,0,1110106000,44,0,0,547,3338,,306430.97,,,
530383,2026,2026-03-10 00:00:00,6,110,3,5,9,0,1110105000,50,0,0,910,3560,,450000.0,,,
530384,2026,2026-03-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,41,,90000.0,,1230,
530385,2026,2026-03-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,41,,70000.0,,1233,
530386,2026,2026-03-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,41,,70000.0,,1228,
530387,2026,2026-03-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,41,,70000.0,,1229,
530388,2026,2026-03-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,41,,150000.0,,1231,
530389,2026,2026-03-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,777,,341800.0,,1217,
530390,2026,2026-03-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,777,,371400.0,,1216,
530391,2026,2026-03-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,777,,560500.0,,1214,
530392,2026,2026-03-10 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,777,,127000.0,,1215,
529710,2026,2026-02-26 00:00:00,13,132,4,3,5,0,1110109000,48,0,0,593,2454,,538400.0,,,
529711,2026,2026-02-26 00:00:00,5,131,2,1,1,0,1110104000,16,0,0,909,2450,,6392300.0,,,
529712,2026,2026-02-26 00:00:00,5,131,2,9,9,0,1110104000,16,0,0,909,2450,,56400.0,,,
529713,2026,2026-02-26 00:00:00,5,131,5,1,4,0,1110104000,16,0,0,775,158,,254792.57,,,
529714,2026,2026-02-26 00:00:00,5,131,4,3,5,0,1110104000,16,0,0,936,2770,,293000.0,,,
529715,2026,2026-02-26 00:00:00,5,131,4,3,6,0,1110104000,16,0,0,936,2770,,1458500.0,,,
529716,2026,2026-02-26 00:00:00,3,131,3,3,3,0,1110111000,23,0,0,932,685,,1275000.0,,,
529717,2026,2026-02-26 00:00:00,3,131,2,1,1,0,1110111000,23,0,0,934,3441,,180000.0,,,
529718,2026,2026-02-26 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1213,,84945.03,,1076,
529719,2026,2026-02-26 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,1213,,118252.19,,1075,
529720,2026,2026-02-26 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2209,,384150.0,,1004,
529721,2026,2026-02-26 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2209,,93720.0,,1005,
529722,2026,2026-02-26 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2209,,277513.72,,1007,
529723,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,99672.0,,1014,
529724,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,15050.0,,1020,
529725,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,67918.0,,1022,
529726,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,87077.33,,997,
529727,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,6224.9,,1018,
529728,2026,2026-02-26 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2209,,282163.75,,1006,
529729,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,101245.1,,1011,
529730,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,9922.0,,1023,
529731,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,225602.39,,998,
529732,2026,2026-02-26 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2209,,73250.0,,1009,
529733,2026,2026-02-26 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2209,,88688.0,,1010,
529734,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,695130.0,,996,
529735,2026,2026-02-26 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2209,,82764.0,,1003,
529736,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,240823.0,,1012,
529737,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,55914.0,,1017,
529738,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,43258.63,,1021,
529746,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,337619.99,,999,
529747,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,1238345.0,,1001,
529748,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,947399.59,,1002,
529749,2026,2026-02-26 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2209,,952258.0,,1016,
529318,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,100234.17,,906,
529319,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,468784.82,,917,
529320,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,360047.04,,918,
529321,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,120863.21,,919,
529322,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,215673.0,,921,
529323,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,83883.19,,927,
529324,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,149277.09,,910,
529325,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,90067.63,,911,
529326,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,343205.34,,924,
529327,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,179414.68,,913,
529328,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,136406.15,,915,
529329,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,1332681.79,,907,
529330,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,803499.75,,908,
529331,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,262957.2,,916,
529332,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,9381.75,,905,
529333,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,67904.16,,912,
529334,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,46238.6,,928,
529335,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,366481.51,,909,
529336,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,158004.53,,914,
529337,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,166034.78,,920,
529340,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,317797.22,,933,
529341,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,22708.27,,939,
529342,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,723534.26,,943,
529343,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,234697.96,,936,
529344,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,95411.31,,937,
529345,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,163596.02,,940,
529346,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,228598.89,,942,
529347,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,723534.26,,929,
529348,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,310786.08,,930,
529349,2026,2026-02-18 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,3322,,151250.0,,938,
530618,2026,2026-03-17 00:00:00,6,132,3,1,3,0,1110105000,50,0,0,1419,50023,,24444.19,,,
530619,2026,2026-03-17 00:00:00,5,131,3,5,4,0,1110104000,16,0,0,1434,1489,,1641008.0,,,
530620,2026,2026-03-17 00:00:00,5,131,3,1,3,0,1110104000,16,0,0,1441,50023,,166461.42,,,
530621,2026,2026-03-17 00:00:00,2,110,3,1,4,0,1110102000,1,0,0,1432,50002,,43567.08,,,
530622,2026,2026-03-17 00:00:00,2,132,3,1,4,0,1110102000,33,0,0,1418,50036,,122860.0,,,
530623,2026,2026-03-17 00:00:00,7,110,3,5,4,0,1110106000,24,0,0,1440,708,,2535.0,,,
530345,2026,2026-03-09 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,952,2883,,209462.06,,,
530346,2026,2026-03-09 00:00:00,5,131,2,9,5,0,1110104000,16,0,0,946,2883,,580875.9,,,
530347,2026,2026-03-09 00:00:00,5,131,2,5,2,0,1110104000,16,0,0,949,2883,,12305.7,,,
530350,2026,2026-03-09 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,1943,,1620967.14,,1043,
530352,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2110,,800000.0,,1219,
530366,2026,2026-03-09 00:00:00,2,110,7,6,1,0,1110107000,93,0,0,,2110,,-800000.0,,1219,
530367,2026,2026-03-09 00:00:00,7,132,3,3,6,0,1110106000,43,0,0,1194,2110,,60000.0,,,
529197,2026,2026-02-12 00:00:00,2,110,3,8,3,0,1110102000,1,0,0,659,51096,,49835.0,,,
529198,2026,2026-02-12 00:00:00,1,110,3,4,7,0,1110101000,1,0,0,663,3316,,393500.0,,,
529199,2026,2026-02-12 00:00:00,7,132,5,1,4,0,1110106000,42,0,0,660,2843,,1460300.0,,,
529200,2026,2026-02-12 00:00:00,6,132,3,9,3,0,1110105000,50,0,0,661,3218,,87492.48,,,
529495,2026,2026-02-19 00:00:00,2,110,3,5,4,0,1110102000,1,0,0,598,50070,,17326705.67,,,
529496,2026,2026-02-19 00:00:00,3,131,3,5,4,0,1110111000,23,0,0,599,50070,,121635.25,,,
529497,2026,2026-02-19 00:00:00,2,131,7,6,1,0,1110107000,93,0,0,,2846,,14900.0,,1050,
529498,2026,2026-02-19 00:00:00,3,131,3,5,4,0,1110111000,23,0,0,778,707,,12852.0,,,
529499,2026,2026-02-19 00:00:00,2,110,3,5,4,0,1110102000,1,0,0,777,707,,1026659.0,,,
529520,2026,2026-02-19 00:00:00,22,110,3,6,1,0,1110115000,1,0,0,607,2098,,100000.0,,,
529521,2026,2026-02-19 00:00:00,6,110,5,1,7,0,1110105000,50,0,0,770,50370,,81486.41,,,
