EJERCICIO,NRO_COTI,COD_PROV,ITEM_REAL,NRO_ALTER,CANTIDAD,DETALLE,COSTO_UNITARIO,ESTADO,ESPEC_TEC,OBSERVACIONES,FECHA_CARGA,CODIGO_UM,NRO_LLAMADO
2026,569,3184,13,0,600.0,CORTICOESTEROIDE - DEXAMETASONA  AMPOLLA  8 MG.,742.0,N,C,,2026-02-04 09:19:18,3,1
2026,569,3184,14,0,30.0,ANESTESICO LOCAL - LIDOCAINA VISCOSA 50 ML,4340.0,N,C,,2026-02-04 09:19:18,3,1
2026,569,3184,15,0,500.0,KETEROLAC 30 MG AMP - KETEROLAC 30 MG AMP,665.0,N,C,,2026-02-04 09:19:18,0,1
2026,569,3184,16,0,1000.0,VITAMINA - HIERRO COMP 200 MG,294.0,N,C,,2026-02-04 09:19:18,0,1
2026,569,3184,17,0,50.0,MEDICAMENTOS - ONDASETRON  8 MG AMPOLLAS,1022.0,N,C,,2026-02-04 09:19:18,0,1
2026,569,3184,18,0,630.0,PAÑAL DESCARTABLE - TAMAÑO GRANDE MONSIEUR,392.0,N,C,,2026-02-04 09:19:18,3,1
2026,569,3184,19,0,995.0,LOSARTAN 50 MG COMP - LOSARTAN 50 MG COMP,42.0,N,C,,2026-02-04 09:19:18,0,1
2026,569,3184,20,0,40.0,CORTICOESTEROIDE - BETAMETASONA + GENTAMICINA + MICONAZOL 20 GR  CREMA,2123.8,N,C,,2026-02-04 09:19:18,3,1
2026,569,3184,21,0,40.0,ANTIMICOBACTERIAS - CLOTRIMAZOL CREMA 20 GR,1708.0,N,C,,2026-02-04 09:19:18,0,1
2026,569,3184,22,0,50.0,PERFUS - PROLONGADOR AT26 X 150 CMS,8519.0,N,C,,2026-02-04 09:19:18,0,1
2026,569,3184,23,0,4.0,ANTICONVULSIDANTE - DIVALPROATO DE SODIO 250 MG COMPRIMIDOS CAJA X 50,18130.0,N,C,,2026-02-04 09:19:18,0,1
2026,569,3184,24,0,999.0,ANTIBIOTICOS - AZITROMICINA CAPSULA 500mg.,546.0,N,C,,2026-02-04 09:19:18,3,1
2026,569,3184,25,0,40.0,GENTAMINA CREMA - GENTAMINA CREMA,2520.0,N,C,,2026-02-04 09:19:18,0,1
2026,569,3184,26,0,60.0,ANTIBIOTICOS - MINOCICLINA COMP  100 MG,903.5,N,C,,2026-02-04 09:19:18,0,1
2026,569,3184,27,0,4.0,ANTICONVULSIDANTE - DIVALPROATO DE SODIO 500 MG COMP X 50,31500.0,N,C,,2026-02-04 09:19:18,0,1
2026,569,3184,28,0,200.0,IODURO DE POTASIO - CLORURO DE POTASIO AMPOLLA,735.0,N,C,,2026-02-04 09:19:18,0,1
2026,569,3184,29,0,20.0,CANULA NASAL - CANULA CON TUBO PVC 9 .5 MM 2.10 MT,2565.7,N,C,,2026-02-04 09:19:18,0,1
2026,569,3184,30,0,4.0,ANTICONVULSIDANTE - FENITOINA  100mg. 120 ML SUSP,26040.0,N,C,,2026-02-04 09:19:18,3,1
2026,569,3184,31,0,30.0,CORTICOESTEROIDE - BETAMETASONA  CREMA  20GR.,2100.0,N,C,,2026-02-04 09:19:18,3,1
2026,569,3184,32,0,200.0,ANALGESICOS - PREGABALINA 75 MG COMP,215.6,N,C,,2026-02-04 09:19:18,0,1
2026,569,3184,33,0,1000.0,VITAMINA - HIERRO + AC FOLICO COMP,84.0,N,C,,2026-02-04 09:19:18,3,1
2026,574,395,1,0,1.0,ESTUDIOS MEDICOS GENERALES - PRACTICAS DE LABORATORIO DE ANALISS DE ALTA COMPLEJIDAD A PACIENTES INTERNADOS DEL 01/01/26 AL 31/01/2026,197600.0,N,C,,2026-02-04 09:45:18,0,1
2026,575,3322,1,0,1.0,DETERGENTE - HAVY WASH 5 L,18111.73,N,C,,2026-02-04 09:47:11,0,1
2026,575,3322,2,0,4.0,TOALLAS DE  PAPEL PARA COCINA - TOALLA MANO 1026 FELPITA 4X200 MTS,24908.08,N,C,,2026-02-04 09:47:11,180,1
2026,575,3322,3,0,2.0,TOALLAS INTERCALADAS Beige 20 - TOALLAS INTERCALADAS FELPITA 10X250,21559.18,N,C,,2026-02-04 09:47:11,0,1
2026,575,3322,4,0,1.0,LANA DE ACERO - PAQUETE X 12 UNIDADES,1369.82,N,C,,2026-02-04 09:47:11,210,1
2026,575,3322,5,0,5.0,ROLLO DE COCINA - BOBINA LIMPIEZA FELPITA 2X360,28876.4,N,C,,2026-02-04 09:47:11,0,1
2026,575,3322,6,0,1.0,PACK ROLLO DE COCINA - PACK ROLLO DE COCINA FELPITA 12 U,21488.46,N,C,,2026-02-04 09:47:11,0,1
2026,576,167,1,0,84.155,POLLO - ALIMENTACION PATA Y MUSLO,8100.0,N,C,,2026-02-04 09:50:39,0,1
2026,576,167,2,0,10.0,POLLO - POLLO (Genérico): HAMBURGUESAS.,12500.0,N,C,,2026-02-04 09:50:39,0,1
2026,576,167,3,0,22.5,POLLO - ALIMENTACION PECHUGA:,14500.0,N,C,,2026-02-04 09:50:39,1,1
2026,602,5,1,0,1.0,Alimentos para persomas - VIANDAS CARNAVAL BELLAS ARTES,800000.0,N,C,,2026-02-11 09:39:39,0,1
2026,603,2365,1,0,1.0,PRODUCTOS DE PANADERIA - VIANDAS CARNAVAL BELLAS ARTES,500000.0,N,C,,2026-02-11 09:42:01,0,1
2026,611,2330,1,0,150.0,DIESEL 500 - DIESEL 500  (Genérico),3000.0,N,C,,2026-02-11 10:19:23,0,1
2026,611,2330,2,0,150.0,NAFTA SUPER - NAFTA SUPER (GENERICO),3000.0,N,C,,2026-02-11 10:19:23,0,1
2026,611,2330,3,0,150.0,INFINIA DIESEL - INFINIA DIESEL  (Genérico),3000.0,N,C,,2026-02-11 10:19:23,0,1
2026,611,2330,4,0,300.0,NAFTA INFINIA - NAFTA INFINIA  (Genérico),3000.0,N,C,,2026-02-11 10:19:23,0,1
2026,611,2330,5,0,15.0,AGUA DESTILADA - AGUA DESTILADA (GENERICO),6000.0,N,C,,2026-02-11 10:19:23,0,1
2026,611,2330,6,0,10.0,Aceite dos tiempos - Aceite dos tiempos (Genérico),13000.0,N,C,,2026-02-11 10:19:23,0,1
2026,612,2810,1,0,7.5,POLIPROPILENO - POLIPROPILENO (Genérico),2026.666,N,C,,2026-02-11 10:24:08,0,1
2026,612,2810,2,0,2.0,ARPILLERA - ARPILLERA (GENERICO),5900.0,N,C,,2026-02-11 10:24:08,0,1
2026,612,2810,3,0,2.0,LANA CASHMILON - LANA CASHMILON (Genérico),4560.0,N,C,,2026-02-11 10:24:08,0,1
2026,612,2810,4,0,1.0,HILO DE POLIESTER - HILO DE POLIESTER (GENERICO),4200.0,N,C,,2026-02-11 10:24:08,0,1
2026,612,2810,5,0,1.0,HILO - HILO (Genérico)sisal,3100.0,N,C,,2026-02-11 10:24:08,0,1
2026,612,2810,6,0,4.0,SILICONA LIQUIDA - SILICONA LIQUIDA (Genérico),3400.0,N,C,,2026-02-11 10:24:08,0,1
2026,612,2810,7,0,0.15,HILO DE ALGODON - HILO DE ALGODON (GENERICO),38000.0,N,C,,2026-02-11 10:24:08,0,1
2026,613,441,1,0,36.0,CARP. FUELLE FW A4 - CARP. FUELLE FW A4 (Genérico),450.0,N,C,,2026-02-11 10:26:45,0,1
2026,614,19,1,0,2.0,MENSULAS - MENSULAS (Genérico),367.0,N,C,,2026-02-11 10:29:10,0,1
2026,614,19,2,0,10.0,TORNILLOS - TORNILLOS (Genérico) 4x2,20.0,N,C,,2026-02-11 10:29:10,0,1
2026,614,19,3,0,3.0,LAPIZ DE CARPINTERO - LAPIZ DE CARPINTERO (GENERICO),4000.0,N,C,,2026-02-11 10:29:10,0,1
2026,615,1603,1,0,30.0,PAN - TIPO FELIPE (FLAUTA) - PRESENTACION POR KILO,2200.0,N,C,,2026-02-11 10:32:32,1,1
2026,641,2674,1,0,4.0,CINTA P/VALLADO - TIPO PELIGRO - ANCHO 8Cm - LARGO 200m - MATERIAL POLIETILENO.  4 mil metros cinta roja prohibido pasar.,93500.0,N,C,,2026-02-13 11:17:24,3,1
2026,641,2674,2,0,1.4,CINTA P/VALLADO - CINTA P/VALLADO (GENERICO)1400 mts cinta verde ingreso permitido.,93500.0,N,C,,2026-02-13 11:17:24,0,1
2026,642,3177,1,0,12.0,"SOFTWARE ESPECIFICO - SOFTWARE ESPECIFICO (GENERICO)
ABONO MENSUAL ESTIMADO DE 10 ENTRADAS MAS IVA
",150000.0,N,C,,2026-02-13 11:27:15,0,1
2026,946,3322,1,0,1.0,DESENGRASANTE CREMOSO X 5 - PERACETICO SUTTER (AGRASAN 20KG),215398.83,N,C,,2026-03-10 07:45:19,0,1
2026,946,3322,2,0,1.0,JABON P/LAVAR ROPA - SKIP NEUTRALIZING BOOST U PRO X20LT,135744.39,N,C,,2026-03-10 07:45:19,3,1
2026,946,3322,3,0,1.0,JABON P/LAVAR ROPA - SKIP ENZYMES POWER U PRO 20LTS,246886.81,N,C,,2026-03-10 07:45:19,3,1
2026,946,3322,4,0,4.0,CLORO - CLORO ACQUAPOL 5LT,7284.2,N,C,,2026-03-10 07:45:19,0,1
2026,947,1603,1,0,27.0,PAN - TIPO FELIPE (FLAUTA) - PRESENTACION POR KILO,2400.0,N,C,,2026-03-10 07:52:27,1,1
2026,948,2330,1,0,500.0,DIESEL 500 - DIESEL 500  (Genérico),2000.0,N,C,,2026-03-10 08:00:09,0,1
2026,948,2330,2,0,500.0,NAFTA SUPER - NAFTA SUPER (Genérico),2000.0,N,C,,2026-03-10 08:00:09,0,1
2026,948,2330,3,0,500.0,INFINIA DIESEL - INFINIA DIESEL  (Genérico),2000.0,N,C,,2026-03-10 08:00:09,0,1
2026,948,2330,4,0,500.0,NAFTA INFINIA - NAFTA INFINIA  (Genérico),2000.0,N,C,,2026-03-10 08:00:09,0,1
2026,948,2330,5,0,30.0,AGUA DESTILADA - AGUA DESTILADA (GENERICO),15000.0,N,C,,2026-03-10 08:00:09,0,1
2026,948,2330,6,0,10.0,Aceite dos tiempos - Aceite dos tiempos (Genérico),30000.0,N,C,,2026-03-10 08:00:09,0,1
2026,950,1206,1,0,1.0,"MONITOR DE 17 "" - MONITOR DE 18"" (Genérico) 18.5""PHILIPS 193VSLHB2/55 HD,VGA-HDMI 16.9",130000.0,N,C,,2026-03-10 08:03:37,0,1
2026,950,1206,2,0,1.0,COMBO TECLADO Y MOUSE INALAMBRICO - COMBO TECLADO Y MOUSE INALAMBRICO (Genérico)LOGITECH MK120 USB NEGRO (920-004428),35000.0,N,C,,2026-03-10 08:03:37,0,1
2026,951,2770,1,0,1.0,FUENTE ALIMEN.P/COMPUTACION - FUENTE ALIMEN.P/COMPUTACION (GENERICO) ATX 550W Performance,32500.0,N,C,,2026-03-10 08:09:55,0,1
2026,953,688,1,0,3.0,BATERIA PARA  VEHICULO - BATERIA PARA  VEHICULO (para 3 vehiculos diferentes),162333.333,N,C,,2026-03-10 08:12:42,0,1
2026,956,216,1,0,3.0,BOLSA DE RESIDUOS - BOLSA DE RESIDUOS (GENERICO) 25X35X100,3000.0,N,C,,2026-03-10 08:22:26,0,1
2026,956,216,2,0,6.0,"BOLSA DE RESIDUOS - DIMENSION 50 X 60Cm - PRESENTACION EN ROLLOS X 24,600 KGS. - ESPESOR 30 MICRONES - COLOR VARIADO",11500.0,N,C,,2026-03-10 08:22:26,208,1
2026,956,216,3,0,5.0,BOLSA DE RESIDUOS - DIMENSION 60 X 90Cm - PRESENTACION BOLSA X 10 - ESPESOR 30Mn - COLOR OSCURO.,6500.0,N,C,,2026-03-10 08:22:26,210,1
2026,956,216,4,0,10.0,BOLSA DE RESIDUOS - DIMENSION 40 X 60Cm - PRESENTACION BOLSA X 30. - ESPESOR 5 - COLOR VARIADO,7000.0,N,C,,2026-03-10 08:22:26,210,1
2026,957,1259,1,0,1.0,Lampara led - Lampara led (Genérico) HI-POWER 50W,19807.86,N,C,,2026-03-10 08:28:17,0,1
2026,957,1259,2,0,6.0,LAMPARA - LAMPARA (Genérico) LEDBULB 9w E27,2814.0,N,C,,2026-03-10 08:28:17,0,1
2026,957,1259,3,0,1.0,FOTOCELULA - FOTOCELULA (Genérico),17278.8,N,C,,2026-03-10 08:28:17,0,1
2026,967,2001,1,0,1.0,MEDICAMENTOS - MEDICAMENTOS DISPENSADOS DESDE EL 03/12/25 AL 21/02/26,654621.78,N,C,,2026-03-10 10:16:03,0,1
2026,968,2310,1,0,1.0,SOBRECHAPA - CH LAF C18 1.25 MM,93195.28,N,C,,2026-03-10 10:30:39,0,1
2026,968,2310,2,0,9.0,SERVICIO DE ACARREO - SERVICIO DE ACARREO,100.0,N,C,,2026-03-10 10:30:39,0,1
2026,969,2216,1,0,1.0,"REP.AIRE ACONDICIONADO - CAMBIO COMPRESOR
CAMBIO CONDENSADOR (ADAPTADO X UNO MAS GRANDE)
LIMPIEZA CAÑERIA CON GAS LIMPIANTE 
LIMPIEZA DE VALVULAS EXPNSION X 2
LIMPIEZA DE EVAPORADOR CON GAS LIMPIANTE X 2
PRUEBA PRESION 
CARGA DE GAS EQUIPO DOBLE 
CARGA ACEITE EQU DOBLE
REVISION FILTRO HABITACULO
RECORRIDO ELECTRICO (FALTA DE ALIMENTACION EQUIPO TRASERO) CAMBIO DE TECLA DE RESISTENCIA DE ELECTRO VENTILADOR DE MOTOR",2847000.0,A,C,,2026-03-10 10:48:12,0,1
2026,970,3322,1,0,1.0,JABON LIQUIDO - SKIP AÑKALINE SCOSTER PRO X 20 LITROS,93120.78,N,C,,2026-03-10 10:58:03,0,1
2026,970,3322,2,0,1.0,JABON P/LAVAR ROPA - SKIP ENZYNE POWER U POR X 20 LITROS,228598.89,N,C,,2026-03-10 10:58:03,0,1
2026,970,3322,3,0,1.0,JABON P/LAVAR ROPA - ALA BLANCO BOOSTER X 20 LTS,67904.15,N,C,,2026-03-10 10:58:03,3,1
2026,970,3322,4,0,1.0,DESODORANTE DE AMBIENTE - PERACETICO SUTTER X 20 KG,208222.02,N,C,,2026-03-10 10:58:03,0,1
2026,970,3322,5,0,3.0,PAPEL EN BOBINA - BOBINA LIMPIEZA 1003 FELPITA X 360,28876.4,N,C,,2026-03-10 10:58:03,0,1
2026,970,3322,6,0,3.0,TOALLAS DE  PAPEL PARA COCINA - TOALLAS MANO 1026 FELPITA HS 4 X 200 MTS,24908.08,N,C,,2026-03-10 10:58:03,0,1
2026,970,3322,7,0,2.0,PAPEL HIGIENICO PARA DISPENSER - PAPEL HIGIENICO 1046 FELPITA 8 X 300,21410.15,N,C,,2026-03-10 10:58:03,0,1
2026,970,3322,8,0,1.0,CIF Anti Grasa D Pack - CIF DETERGENTE ACTIVE NEUTRO X 5 LTROS,17786.96,N,C,,2026-03-10 10:58:03,0,1
2026,970,3322,9,0,3.0,FRANELA - REPASADOR DE MICROFIBRA MEDIA NARANJA,3492.33,N,C,,2026-03-10 10:58:03,3,1
2026,971,2209,1,0,15.0,ACEITE COMESTIBLE - ACEITE RICOLEO 5LT,13499.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,2,0,4.0,ARROZ - ARROZ AMANDA 10 X1KG,18150.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,3,0,48.0,ARVEJAS - ARVEJAS INALPA 350G,515.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,4,0,48.0,ATUN - ATUN DES SYP 170G,1590.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,5,0,4.0,AZUCAR - AZUCAR 10KG,10900.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,6,0,1.0,AZUCAR - AZUCAR LEDESMA X1000 SOBRES,21990.0,N,C,,2026-03-10 11:02:39,3,1
2026,971,2209,7,0,12.0,CAFE - CAFE DOLCA X170,6999.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,8,0,72.0,CHOCLO - CHOCLO INALPA X350,1099.0,N,C,,2026-03-10 11:02:39,3,1
2026,971,2209,9,0,18.0,EDULCORANTE ARTIFICIAL - EDULCORANTE CHUKER X250,2099.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,10,0,3.0,EDULCORANTE ARTIFICIAL - EDULCORANTE EN SOBRES X500,9999.0,N,C,,2026-03-10 11:02:39,3,1
2026,971,2209,11,0,1.0,HARINA - HARINA CAÑUELAS 10 X1KG,7900.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,12,0,1.0,HARINA - HARINA PUREZA LEUDANTE 10 X1KG,12990.0,N,C,,2026-03-10 11:02:39,3,1
2026,971,2209,13,0,1.0,LECHE - LECHE EN POLVO X25KG,340599.98,N,C,,2026-03-10 11:02:39,3,1
2026,971,2209,14,0,10.0,LENTEJAS - LENTEJA 400G,1289.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,15,0,10.0,MATE COCIDO EN SAQUITOS - MATE COCIDO AMANDA X25,899.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,16,0,4.0,ADEREZOS - MAYONESA DANICA X2900,8500.0,N,C,,2026-03-10 11:02:39,3,1
2026,971,2209,17,0,1.0,ADEREZOS - MOSTAZA DANICA X2900,8050.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,18,0,2.0,PURE DE TOMATE - PURE DE TOMATE  VIGENTE X12,6500.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,19,0,2.0,SAL - SAL FINA EN SOBRES X1000,17499.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,20,0,50.0,TE - TE ROSAMONTE X500,599.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,21,0,10.0,GALLETITAS - VAINILLAS X160GR,1089.0,N,C,,2026-03-10 11:02:39,180,1
2026,971,2209,22,0,12.205,QUESO - MOZZARELLA SOBRERO,8500.0,N,C,,2026-03-10 11:02:39,1,1
2026,971,2209,23,0,3.29,QUESO - BARRA ILOLAY,11900.0,N,C,,2026-03-10 11:02:39,1,1
2026,971,2209,24,0,8.405,QUESO - CREMOSO CREMAR,8500.0,N,C,,2026-03-10 11:02:39,1,1
2026,971,2209,25,0,6.045,FIAMBRE - FIAMBRE DE CERDO COCIDO CAGNOLI,8900.0,N,C,,2026-03-10 11:02:39,1,1
2026,971,2209,26,0,1.0,CONDIMENTOS - PIMIENTA BLANCA 1KG,48000.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,27,0,2.0,CONDIMENTOS - PROVENZAL 1KG,13900.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,28,0,1.0,Grasa vacuna - GRASA HDK 10KG,43999.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,29,0,12.0,AGUA MINERAL - AGUA SIERRA DE LOS PADRES 2LT,10899.0,N,C,,2026-03-10 11:02:39,0,1
2026,971,2209,30,0,21.0,"AGUA MINERAL - LEVITE NARANJA X1,500",1989.0,N,C,,2026-03-10 11:02:39,3,1
2026,972,2209,1,0,4.245,QUESO - CREMOSO CREMAC,8500.0,N,C,,2026-03-10 11:07:55,1,1
2026,972,2209,2,0,25.365,QUESO - MOZZARELLA SOBRERO,8500.0,N,C,,2026-03-10 11:07:55,1,1
2026,972,2209,3,0,1.0,ARROZ - ARROZ GALLO 5KG,10450.0,N,C,,2026-03-10 11:07:55,3,1
2026,972,2209,4,0,1.0,GELATINA - GELATINA VARIOS GUSTOS 5KG ORLOC,31500.0,N,C,,2026-03-10 11:07:55,0,1
2026,972,2209,5,0,1.0,FLAN - FLAN ORLOC VAINILLA 5KG,29000.0,N,C,,2026-03-10 11:07:55,0,1
2026,972,2209,6,0,20.0,TE - TE ROSAMONTE 500GRS,599.0,N,C,,2026-03-10 11:07:55,0,1
2026,972,2209,7,0,5.0,ACEITE COMESTIBLE - ACEITE RICOLEO 5LT,13499.0,N,C,,2026-03-10 11:07:55,0,1
2026,972,2209,8,0,2.0,LECHE - LECHE EN POLVO 25KG,340599.98,N,C,,2026-03-10 11:07:55,3,1
2026,973,3322,1,0,1.0,DESENGRASANTE CREMOSO X 5 - PERACETICO SUTTER (AGRASAN 20KG),215398.83,N,C,,2026-03-10 11:10:56,0,1
2026,973,3322,2,0,1.0,JABON P/LAVAR ROPA - SKIP ALKALINE BOOSTER U PRO 20LTS,101501.64,N,C,,2026-03-10 11:10:56,3,1
2026,973,3322,3,0,1.0,JABON P/LAVAR ROPA - SKIP NEUTRALIZING BOOST U PRO 20LTS,135744.39,N,C,,2026-03-10 11:10:56,3,1
2026,973,3322,4,0,1.0,JABON P/LAVAR ROPA - SKIP ENZYMES POWER U PRO 20LTS,246886.81,N,C,,2026-03-10 11:10:56,3,1
2026,973,3322,5,0,2.0,JABON P/LAVAR ROPA - ALA BLANQ CHLO BOOSTER 20LTS,74694.57,N,C,,2026-03-10 11:10:56,0,1
2026,974,441,1,0,2.0,APRIETA PAPEL - EZCO 50MM - RESORTE CON.,630.0,N,C,,2026-03-10 11:14:41,3,1
2026,974,441,2,0,1.0,ARTICULOS DE LIBRERIA - PRECINTO PLASTICO 3.6 X 100,1700.0,N,C,,2026-03-10 11:14:41,0,1
2026,974,441,3,0,3.0,FOLIO TRANSPARENTE - TAMAÑO OFICIO - MATERIAL PVC RIGIDO. X 100,6799.99,N,C,,2026-03-10 11:14:41,3,1
2026,974,441,4,0,1.0,PERFORADORA - PERFORADORA MAPE 10/12,6600.01,N,C,,2026-03-10 11:14:41,0,1
2026,974,441,5,0,1.0,BROCHE P/ ABROCHADORA - BROCHEX 100 N° 4,2068.0,N,C,,2026-03-10 11:14:41,0,1
2026,974,441,6,0,1.0,ABROCHADORA PAPELES - MAPED 10 2611,4800.0,N,C,,2026-03-10 11:14:41,3,1
2026,974,441,7,0,1.0,CARAMELOS - MISKY MAST. PESO 800 GRS.,6740.0,N,C,,2026-03-10 11:14:41,212,1
2026,974,441,8,0,1.0,BOLSA PP 10 x 15 x 100 - BOLSA PP 10 x 15 x 100,650.91,N,C,,2026-03-10 11:14:41,0,1
2026,974,441,9,0,3.0,MARCADORES -  COLOR NEGRO. SHARPIE FINO,2160.01,N,C,,2026-03-10 11:14:41,3,1
2026,974,441,10,0,2.0,PUNZON - PUNZON MADERA,380.0,N,C,,2026-03-10 11:14:41,0,1
2026,974,441,11,0,50.0,PLATO P/ SERVIR COMIDAS - PLATO ALUMINIO 1 PROV,202.0,N,C,,2026-03-10 11:14:41,0,1
2026,974,441,12,0,1.0,LAMINA A/D - LAMINA A/D 20X25X1000 GRS,4900.0,N,C,,2026-03-10 11:14:41,0,1
2026,974,441,13,0,2.0,LIBROS OFICIALES - LIBROS OFICIALES A-Z,5360.0,N,C,,2026-03-10 11:14:41,0,1
2026,974,441,14,0,2.0,REGLA - EGLAS MAPED 30 CM.,2100.0,N,C,,2026-03-10 11:14:41,3,1
2026,974,441,15,0,1.0,TIJERA -  tijera Maped Super 17cm,2400.0,N,C,,2026-03-10 11:14:41,0,1
2026,974,441,16,0,50.0,Sobre manila Oficio caja x 250 unidad - SOBRE MANILA 24X3X1,140.0,N,C,,2026-03-10 11:14:41,0,1
2026,976,3322,1,0,1.0,JABON P/LAVAR ROPA - ALA BLANQ CHLO BOOSTER 20L,74694.57,N,C,,2026-03-10 11:19:46,3,1
2026,876,1468,1,0,200.0,CORTICOESTEROIDE - BETAMETASONA FOST.DISODICO+ BETAMETASONA ACETATO AMPOLLA,1683.3,N,C,,2026-03-05 09:00:25,3,1
2026,876,1468,2,0,10.0,ANESTESICO LOCAL - LIDOCAINA JALEA 25 ML,2295.37,N,C,,2026-03-05 09:00:25,3,1
2026,876,1468,3,0,1000.0,VITAMINA - ACIDO FOLICO 1 MG COMP,49.17,N,C,,2026-03-05 09:00:25,3,1
2026,876,1468,4,0,1.0,ANTIPSICOTICO - HALOPERIDOL GOTAS 20 ML,2515.65,N,C,,2026-03-05 09:00:25,0,1
2026,876,1468,5,0,5.0,oftal d gotas - DORZOLAMIDA + TIMOLOL 5 ML,15345.0,N,C,,2026-03-05 09:00:25,0,1
2026,876,1468,6,0,3.0,PATTOGAMMA - T 250 mg. - PARTTOGAMMA - INMUNOGLOBULINA ANTI RH0,232470.0,N,C,,2026-03-05 09:00:25,0,1
2026,876,1468,7,0,30.0,ANTICOAGULANTE - ENOXAPARNA 40 MG AMPOLLAS,10080.0,N,C,,2026-03-05 09:00:25,0,1
2026,876,1468,8,0,20.0,ENOXAPARINA 60 MG AMPOLLAS - ENOXAPARINA 60 MG AMPOLLAS,12060.0,N,C,,2026-03-05 09:00:25,0,1
2026,876,1468,9,0,20.0,ANTICOAGULANTE - ENOXAPARINA 80 MG AMPOLLA,15300.0,N,C,,2026-03-05 09:00:25,0,1
2026,876,1468,10,0,400.0,KETEROLAC 30 MG AMP - KETEROLAC 30 MG AMP,702.0,N,C,,2026-03-05 09:00:25,0,1
2026,876,1468,11,0,40.0,"ANESTESICO GENERAL - BUPIVACAINA HIPERBARICA 0,50% S/E  S/C  AMPOLLA 4 ML.",1228.5,N,C,,2026-03-05 09:00:25,3,1
2026,876,1468,12,0,200.0,ANESTESICO LOCAL - LIDOCAINA 1% SIN EPINEFRINA AMPOLLA 5 ML,810.04,N,C,,2026-03-05 09:00:25,3,1
2026,876,1468,13,0,6.0,ANTISEPTICO LOCAL -  NITROFURAZONA SOLUCION AL 0.22%  X LITRO.,44713.3,N,C,,2026-03-05 09:00:25,2,1
2026,876,1468,14,0,200.0,ANTIBIOTICOS - CIPROFLOXACINA COMPRIMIDOS 500mg.,133.2,N,C,,2026-03-05 09:00:25,3,1
2026,876,1468,15,0,3000.0,ANTIINFLAMATORIO - DICLOFENAC 75 MG COMPRIMIDOS,40.68,N,C,,2026-03-05 09:00:25,3,1
2026,876,1468,16,0,600.0,ANTIINFLAMATORIO - DICLOFENAC  AMPOLLA 75mg.,828.01,N,C,,2026-03-05 09:00:25,3,1
2026,876,1468,17,0,400.0,AGUA DESTILADA - AGUA  AMPOLLA X 5 ML,702.0,N,C,,2026-03-05 09:00:25,3,1
2026,876,1468,18,0,2000.0,ATORVASTATIN 20 MG COMP. - ATORVASTATIN 20 MG COMP.,60.3,N,C,,2026-03-05 09:00:25,0,1
2026,876,1468,19,0,30.0,ANESTESICO LOCAL - LIDOCAINA 2% CON EPINEFRINA S/C  FRASCO/AMPOLLA  20CC.,6615.0,N,C,,2026-03-05 09:00:25,3,1
2026,876,1468,20,0,100.0,MEDICAMENTOS - HALOPERIDOL AMPOLLA 5 MG,1270.23,N,C,,2026-03-05 09:00:25,0,1
2026,877,3180,1,0,11.0,"DISEÑO Y PROGRAMACION - DISEÑO Y PROGRAMACION (GENERICO)
CINE COMERCIAL INCAA
FEBRERO A DICIEMBRE",175000.0,N,C,,2026-03-05 09:15:43,0,1
2026,878,517,1,0,4.0,"SILLA - SILLA  AP 40, FIJA REALIZADA EN CUERINA NEGRA ESTRUCTURA NEGRA, SIN BRAZOS. CPAS NORTE - LAVADERO",98000.0,N,C,,2026-03-05 09:24:18,0,1
2026,878,517,2,0,2.0,JARRA ACERO ALECTRICA - JARRA ACERO ALECTRICA,51900.0,N,C,,2026-03-05 09:24:18,0,1
2026,879,300,1,0,1.0,HOJA P/CALADORA - HOJA P/CALADORA (Genérico)T 101 BF BOSCH,3500.0,N,C,,2026-03-05 09:32:25,151,1
2026,879,300,2,0,1.0,GUANTES DE TRABAJO - GUANTES DE TRABAJO (Genérico) VAQUETA,4900.0,N,C,,2026-03-05 09:32:25,151,1
2026,879,300,3,0,80.0,TARUGO DE MADERA - TARUGO DE MADERA (GENERICO) 22 x 50,78.0,N,C,,2026-03-05 09:32:25,151,1
2026,879,300,4,0,20.0,TARUGO FISCHER - TARUGO (GENERICO)22x38,59.0,N,C,,2026-03-05 09:32:25,151,1
