EJERCICIO,UNI_COMPRA,NRO_OC,NRO_ADJUD,FECH_OC,LUG_EMI,COD_PROV,COD_LUG_ENT,FECH_ENTREGA,ESTADO_OC,TIPO_DOC_APROB,NRO_DOC_APROB,ANIO_DOC_APROB,CONFIRMADO,FECH_CONFIRM,CANT_IMPRES,FECH_ANUL,MOTIVO_ANUL,OBSERVACIONES,IMPORTE_TOT,COND_PAGO,DESC_COND_PAGO,OC_DIFERIDO
2025,1,3154,3152,2025-06-05 00:00:00,GMADA,2490,2,,R,PRESU,0,2025,S,2025-06-05 00:00:00,1,,,GONZALEZ MARIA TERESA- PREVISION DE AGUA MINERAL X 20 LTS - HOSPITAL Y HOGAR DE ANCIANOS,2696000.0,000000,,N
2025,1,3155,3153,2025-06-05 00:00:00,GMADA,395,2,,R,PRESU,0,2025,S,2025-06-05 00:00:00,1,,,LABORATORIO BIOQUIMICO MAR DEL PLATA S.A - PRESUPUESTO S/N° PRACTICAS DE LABORATORIO DE ALTA COMPLEJIDAD MES DE MAYO/2025,485415.0,000000,,N
2025,1,3156,3154,2025-06-05 00:00:00,GMADA,3504,9,,R,PRESU,0,2025,S,2025-06-05 00:00:00,1,,,PRESUPUESTO SIN N° - RODRIGO MIGUEL. TRABAJO DE SIEMBRA Y FERTILIZACION EN EL ESTADIO MUNICIPAL FRANCISCO ALCUAZ,336000.0,000000,,N
2025,1,3157,3155,2025-06-05 00:00:00,GMADA,195,25,,R,PRESU,185625,2025,S,2025-06-05 00:00:00,2,,,"Casa Blanco, presupuesto 1-185625 (elementos para instalacion de camaras de seguridad-COM)",286772.97,000000,,N
2025,1,3175,3173,2025-06-05 00:00:00,GMADA,1267,3,,R,PRESU,574,2025,S,2025-06-05 00:00:00,1,,,"Soragni Silvia Alejandra,presupuesto 574.",993310.0,000000,,N
2025,1,3176,3174,2025-06-06 00:00:00,GMADA,1206,INGPU,,R,PRESU,422335,2025,S,2025-06-06 00:00:00,2,,,"PRESUPUESTO 452335, GRUPO NUCLEO",1110000.0,000000,,N
2025,1,3577,3575,2025-07-02 00:00:00,GMADA,3322,2,,R,SUM,3476,2025,S,2025-07-02 00:00:00,2,,,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-1828 Y 16-1838 (LAVADERO HOSPITAL),744848.64,000115,,N
2025,1,3578,3576,2025-07-02 00:00:00,GMADA,688,3,,R,SUM,3530,2025,S,2025-07-02 00:00:00,1,,,PROV. BATERIAS LA 1RA PRESUP.6752 AGUA DESTILADA PARA  VEHICULOS MUNICIPALES EN GENERAL,18000.0,000115,,N
2025,1,3579,3577,2025-07-02 00:00:00,GMADA,2310,3,,R,SUM,3532,2025,S,2025-07-02 00:00:00,2,,,PROV. CENTRO HIERRO PRESUP.6842  HIERROS PARA REPARACION DE  VOLQUETES CONEDORES MUNICIPALES,1287482.17,000115,,N
2025,1,3580,3578,2025-07-02 00:00:00,GMADA,1514,3,,R,SUM,3534,2025,S,2025-07-02 00:00:00,2,,,PROV. CASA ELICEIRY PRESUP.30/6/25 LUBRICATES PARA  FLOTA VEHICULAR MUNICIPAL,3594000.0,000115,,N
2025,1,3581,3579,2025-07-02 00:00:00,GMADA,2208,DEFCI,,R,SUM,3543,2025,S,2025-07-02 00:00:00,1,,,PROV. MARTIN LOMBARDI PRESUP.30/06/2025 TRABAJO DE ELECTRICIDAD PARA CISTERNA DE AGUA BARRIO KENNEDY,69400.0,000115,,N
2025,1,3582,3580,2025-07-02 00:00:00,GMADA,300,3,,R,SUM,3542,2025,S,2025-07-02 00:00:00,1,,,"PROV.SILVIA MAISTEGUI PRESUP.5517 PARA PINTURA DE DURMIENTES CALLE ALEM MOTONIVELADORA NEW HOLLAND RG140, CAMION IVECO PPU729",175669.0,000115,,N
2025,1,3583,3581,2025-07-02 00:00:00,GMADA,300,DEFCI,,R,SUM,3540,2025,S,2025-07-02 00:00:00,1,,,PROV.SILVIA MAISTEGUI PRESUP.5509 PARA PINTURA DE CRUCE PEATONALES Y MONUMENTOS,533227.0,000115,,N
2025,1,3584,3582,2025-07-02 00:00:00,GMADA,1066,3,,A,SUM,3538,2025,S,2025-07-02 00:00:00,2,2025-07-17 00:00:00,NO,PROV.CANTERA YARAVI POLVO DE PIEDRA PARA MEJORADO DE CALLES DEL BARRIO BELGRANO,6068224.5,000115,,N
2025,1,3585,3583,2025-07-02 00:00:00,GMADA,2310,3,,R,SUM,3535,2025,S,2025-07-02 00:00:00,2,,,PROV. CENTRO HIERRO PRESUP.6843 CAÑO PARA FABRICACION DE BRAZO LUMUNARIA CALLE BRASIL,115771.82,000115,,N
2025,1,3586,3584,2025-07-02 00:00:00,GMADA,171,29,,A,SUM,3524,2025,S,2025-07-02 00:00:00,1,2025-07-04 00:00:00,NO,"JUAN ALBERTO SANCHEZ ""ELECTRICIDAD EL GALLEGO"",  PRESUPUESTO  X0001-0052900",29000.0,000115,,N
2025,1,3587,3585,2025-07-02 00:00:00,GMADA,2302,2,,R,SUM,3527,2025,S,2025-07-02 00:00:00,2,,,DGM OFFICE SUPPLIES- PRESUPUESTO N° 10597 (INFORMATICA),440124.0,000115,,N
2025,1,3588,3586,2025-07-02 00:00:00,GMADA,850,2,,R,SUM,3526,2025,S,2025-07-02 00:00:00,3,,,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00013017 LABORATORIO DE ANALISIS CLINICOS,2713939.0,000115,,N
2026,1,416,416,2026-01-23 00:00:00,GMADA,57,2,,R,SUM,399,2026,S,2026-01-23 00:00:00,1,,,IMPRENTA EL ARGENTINO. IRMA CRISTINA BONOMI.PRESUPUESTO Nº551.HEMOTERAPIA.,74000.0,000115,,N
2026,1,417,417,2026-01-23 00:00:00,GMADA,441,DESPA,,R,SUM,424,2026,S,2026-01-23 00:00:00,1,,,"PRESUPUESTO 3854, MATIENZO PAOLA",38100.0,000115,,N
2026,1,418,418,2026-01-23 00:00:00,GMADA,441,JUZGA,,R,SUM,423,2026,S,2026-01-23 00:00:00,1,,,"PRESUPUESTO 3853,MATIENZO PAOLA",73800.0,000115,,N
2026,1,419,419,2026-01-23 00:00:00,GMADA,688,9,,R,SUM,407,2026,S,2026-01-23 00:00:00,1,,,PRESUPUESTO N° 6953 - BATERIAS LA PRIMERA,40000.0,000115,,N
2026,1,420,420,2026-01-23 00:00:00,GMADA,688,9,,R,SUM,409,2026,S,2026-01-23 00:00:00,1,,,PRESUPUESTO N° 6960 - BATERIAS LA PRIMERA,54000.0,000115,,N
2026,1,421,421,2026-01-23 00:00:00,GMADA,2209,9,,R,SUM,442,2026,S,2026-01-23 00:00:00,1,,,PRESUPUESTO N° 0822 - DISTRIBUIDOR A DEL SUDESTE - CIERRE PROGRAMA ABUELOS,16760.0,000115,,N
2026,1,423,423,2026-01-23 00:00:00,GMADA,1837,2,,R,SUM,203,2026,S,2026-01-23 00:00:00,2,,,DISTRILAB SERGIO FERNANDEZ- PRESUPUESTO N° S00315 (SERVICIO DE ODONTOLOGIA),693340.0,000115,,N
2026,1,425,425,2026-01-23 00:00:00,GMADA,850,2,,R,SUM,426,2026,S,2026-01-23 00:00:00,2,,,UNO ELECTROMEDICINA- PRESUPUESTO N° 00003-00014775 (LABORATORIO DE ANALISIS),3014545.68,000115,,N
2026,1,426,426,2026-01-23 00:00:00,GMADA,850,2,,R,SUM,427,2026,S,2026-01-23 00:00:00,2,,,UNO ELECTROMEDICINA - PRESUPUESTO N° 00003-00014663 (LABORATORIO DE ANALISIS),580578.24,000115,,N
2026,1,427,427,2026-01-23 00:00:00,GMADA,3322,2,,R,SUM,428,2026,S,2026-01-23 00:00:00,2,,,PINAMAR HIGIENE INSTITUCIONAL- PRESPUESTO N° 0016-00002299/2300/2301 (LAVADERO-COCINA),468217.53,000115,,N
2026,1,428,428,2026-01-23 00:00:00,GMADA,3322,2,,R,SUM,429,2026,S,2026-01-23 00:00:00,2,,,PINAMAR HIGIENE INSTITUCIONAL- PRESUPUESTO N° 0016-00002302/2303/2304/2305 (COCINA-LAVADERO),782439.72,000115,,N
2026,1,429,429,2026-01-23 00:00:00,GMADA,2878,2,,R,SUM,434,2026,S,2026-01-23 00:00:00,2,,,PRESUPUESTO LOPEZ LEONARDO 21/01/26,200000.0,000115,,N
2026,1,984,984,2026-03-11 00:00:00,GMADA,300,9,,A,SUM,989,2026,S,2026-03-11 00:00:00,1,2026-03-11 00:00:00,NO,PRESUPUESTO N° 5950 - FERRETERIA TODO COLOR - MATERIALES PARA REACONDICIONAMIENTO ESPACIO PROGRAMA NUESTROS ABUELOS,128380.0,000115,,N
2026,1,985,985,2026-03-11 00:00:00,GMADA,300,9,,R,SUM,983,2026,S,2026-03-11 00:00:00,1,,,PRESUPUESTO N° 7206 - FERRETERIA TODO COLOR -MATERIALES PARA MEJORAS ANTE EVENTOS DEPORTIVOS,151247.0,000115,,N
2026,1,986,986,2026-03-11 00:00:00,GMADA,3332,3,,R,SUM,962,2026,S,2026-03-11 00:00:00,1,,,PROV. ANA PAOLA RODRIGUEZ PRESUP.0192 REPUSTOS PARA MUSTANG BMV14,329200.0,000115,,N
2026,1,987,987,2026-03-11 00:00:00,GMADA,300,3,,R,SUM,963,2026,S,2026-03-11 00:00:00,1,,,PROV. SILVIA MAISTEGUI PRESUP.5948 ARTICULSO DE FERRETERIA PARA USO EN CORRALON Y PINTURA DE CORDON ILLIA Y PELEGRINI Y BS.AS Y PELEGRINI,633330.0,000115,,N
2026,1,988,988,2026-03-11 00:00:00,GMADA,300,DEFCI,,R,SUM,964,2026,S,2026-03-11 00:00:00,1,,,PROV.SILVIA MAISTEGUI PRESUP.5943 PARA   PINTURA DE CORDONES Y PREPARATIVOS PARA EL RALLY,629362.0,000115,,N
2026,1,989,989,2026-03-11 00:00:00,GMADA,300,22,,R,SUM,966,2026,S,2026-03-11 00:00:00,1,,,PROV.SILVA MAISTEGUI  PRESUP.7204 PARA ARREGLOS  DE DEFENSA CIVIL,353626.0,000115,,N
2026,1,990,990,2026-03-11 00:00:00,GMADA,68,3,,R,SUM,973,2026,S,2026-03-11 00:00:00,1,,,PROV.ATMOSFERICO LA PRIMERA PRESUP.0246 DESTAPE DE CAÑERIA Y REGISTRO EN CORRALON MUNICIPAL,380000.0,000115,,N
2026,1,993,992,2026-03-11 00:00:00,GMADA,285,2,,R,SUM,969,2026,S,2026-03-11 00:00:00,2,,,RADIOGRAFICAOESTE - PRESUPUESTO N° 100053327,417597.28,000115,,N
2025,1,3589,3587,2025-07-02 00:00:00,GMADA,866,2,,R,SUM,3468,2025,S,2025-07-02 00:00:00,3,,,PILOÑA- PRESUPUESTO N° 1633298 (FARMACIA),262856.0,000115,,N
2025,1,3590,3588,2025-07-02 00:00:00,GMADA,1,2,,R,SUM,3462,2025,S,2025-07-02 00:00:00,2,,,CORBELLINI CESAR- PRESUPUESTO N° 1016 DOMINIO: JQS879 TOYOTA,296000.0,000115,,N
2025,1,3591,3589,2025-07-02 00:00:00,GMADA,2627,2,,R,SUM,3471,2025,S,2025-07-02 00:00:00,1,,,SANTA PAULA - PRESUPUESTO N° 1-2079 (COCINA HOSPITAL),46400.0,000115,,N
2025,1,3592,3590,2025-07-02 00:00:00,GMADA,441,2,,R,SUM,3472,2025,S,2025-07-02 00:00:00,1,,,"PAPELERA ALPA - PRESUPUESTO N° 2-3687 Y 2-3689 (COCINA, LABORATORIO, MATERNIDAD Y GUARDIA HOSPITAL)",198856.06,000115,,N
2025,1,3593,3591,2025-07-02 00:00:00,GMADA,57,2,,R,SUM,3473,2025,S,2025-07-02 00:00:00,1,,,IMPRENTA EL ARGENTINO - PRESUPUESTO N° 519 (PEDIATRIA HOSPITAL),45000.0,000115,,N
2025,1,3595,3593,2025-07-02 00:00:00,GMADA,527,2,,R,SUM,3474,2025,S,2025-07-02 00:00:00,2,,,SERVIMED - PRESUPUESTO N° 7986/25 (TERAPIA),255520.0,000115,,N
2025,1,3596,3594,2025-07-02 00:00:00,GMADA,1837,2,,R,SUM,3475,2025,S,2025-07-02 00:00:00,2,,,DISTRILAB PINAMAR - PRESUPUESTO N° 901 (ODONTOLOGIA),460097.48,000115,,N
2025,1,5091,5089,2025-10-22 00:00:00,GMADA,2627,2,,R,PRESU,2132,2025,S,2025-10-22 00:00:00,2,,,SANTA PAULA- PRESUPUESTO N° 0001-00002132 (COCINA).PERIODO COMPRENDIDO DESDE EL DIA 08/10/25 AL 14/10/25.,85200.0,000000,,N
2025,1,5093,5091,2025-10-22 00:00:00,GMADA,2627,2,,R,FACT,2129,2025,S,2025-10-22 00:00:00,2,,,SANTA PAULA- PRESUPUESTO N ° 0001-00002129 (HOGAR DE ANCIANOS) PASTAS PARA LA SEMANA DEL 13/10 AL 20/10/25,52800.0,000000,,N
2025,1,5095,5093,2025-10-22 00:00:00,GMADA,527,2,,R,PRESU,8667,2025,S,2025-10-22 00:00:00,3,,,SERVIMED- PRESUPUESTO N° 8667/25 R (QUIROFANO),107250.0,000000,,N
2025,1,5102,5100,2025-10-22 00:00:00,GMADA,1514,3,,A,PRESU,0,2025,S,2025-10-22 00:00:00,4,2025-11-18 00:00:00,NO,PROV.  CASA ELICEIRY GAS OIL PARA MAQUINAS Y  VEHICULOS DE ESTAS  SECRETARIA,9191700.0,000000,,N
2025,1,5103,5101,2025-10-22 00:00:00,GMADA,1514,3,,R,PRESU,0,2025,S,2025-10-22 00:00:00,6,,,PROV. CASA ELICEIRY GAS OIL PARA MAQUINAS PREDIO DISPOSICION FINAL DE RESIDUOS RUTA 11 KM 405.5,2721600.0,000000,,N
2025,1,5327,5325,2025-11-12 00:00:00,GMADA,300,4,,R,SUM,5195,2025,S,2025-11-12 00:00:00,2,,,"PRESUPUESTO N° 00005911 de Silvia Beatriz Maistegui de ""PINTURERIA-FERRETERIA TODO COLOR"" Para realización de rampas, para uso de la cuadrilla, para servicio Local,",110987.0,000115,,N
2025,1,5328,5326,2025-11-12 00:00:00,GMADA,879,CASA,,R,SUM,5196,2025,S,2025-11-12 00:00:00,2,,,"PRESUPUESTO N° X 0001-00001003 de Tatano Harisgarat S.R.L. de ""CASA HARISGARAT"" Para arreglo del baño de la casa del Envión",29260.0,000115,,N
2025,1,5329,5327,2025-11-12 00:00:00,GMADA,879,JARDM,,R,SUM,5199,2025,S,2025-11-12 00:00:00,2,,,"PRESUPUESTOS N° X 0001-00001010/1013 de Tatano Harisgarat S.R.L. de ""CASA HARISGARAT"" Arreglo de baño en La Casita de Chocolate y colocación de hamaca",17870.0,000115,,N
2026,1,643,643,2026-02-13 00:00:00,GMADA,167,H.ANC,,R,SUM,653,2026,S,2026-02-13 00:00:00,1,,,TODO POLLO - PRESUPUESTO N° 75  SEMANA DEL 29/01 AL05/02,467699.98,000115,,N
2026,1,645,645,2026-02-13 00:00:00,GMADA,2371,3,,R,SUM,638,2026,S,2026-02-13 00:00:00,3,,,PROV.MERIO INDUSTRIA PRESUP.10/02/2026 CEPILLOS DE BARRENDERO PARA BARRIDO DE CALLES,423200.0,000115,,N
2026,1,646,646,2026-02-13 00:00:00,GMADA,1879,25,,R,SUM,673,2026,S,2026-02-13 00:00:00,1,,,"Rodamientos Tuyu, presupuesto 3046 (AE704AX)",110000.0,000115,,N
2026,1,648,648,2026-02-13 00:00:00,GMADA,3297,25,,R,SUM,670,2026,S,2026-02-13 00:00:00,1,,,"Frenos Madariaga, presupuesto 093 (AW704AX- OIG911-AF747PM)",811100.0,000115,,N
2026,1,650,650,2026-02-13 00:00:00,GMADA,1995,25,,R,SUM,661,2026,S,2026-02-13 00:00:00,3,,,"Carpinteria San Sebastian, presupuesto 060 (escalera COM)",337800.0,000115,,N
2026,1,848,848,2026-03-03 00:00:00,GMADA,3534,5,,R,SUM,889,2026,S,2026-03-03 00:00:00,1,,," Corresponde Cto. Melisa Pinto Expte n° 329/2026, ADENDAS POR PARITARIAS DURANTE EL AÑO",500000.0,000115,,N
2026,1,849,849,2026-03-03 00:00:00,GMADA,3296,CACUL,,R,SUM,875,2026,S,2026-03-03 00:00:00,1,,,PINTURERIA CONCEPTO,74572.88,000115,,N
2026,1,740,740,2026-02-20 00:00:00,GMADA,3557,TURIS,,R,SUM,730,2026,S,2026-02-20 00:00:00,1,,,Daniel Goñi. Alojamiento Rally. Decreto 78/26,880000.0,000115,,N
2026,1,742,742,2026-02-20 00:00:00,GMADA,169,JARDM,,R,SUM,741,2026,S,2026-02-20 00:00:00,2,,,"PRESUPUESTO N° 001025 de Terranova, Lucas Hernán de ""TERRANOVAQUÍMICA"" Parra lavar toallas, repasadores, etc. en La Casita de Chocolate",16100.0,000115,,N
2026,1,745,745,2026-02-20 00:00:00,GMADA,3169,TURIS,,R,SUM,720,2026,S,2026-02-20 00:00:00,1,,,Marta Cristina Zaupa - Alquiler alojamiento Rally. DECRETO 78/26,1456000.0,000115,,N
2025,1,3060,3058,2025-05-29 00:00:00,GMADA,3287,TURIS,,R,PRESU,1763,2025,S,2025-05-29 00:00:00,1,,,Avellaneda 7163 -  hispanograf - vinilo para delegacion sur - presupuesto 1763,58600.0,000000,,N
2025,1,3062,3060,2025-05-29 00:00:00,GMADA,2369,3,,R,PRESU,176827,2025,S,2025-05-29 00:00:00,2,,,"PROV. MERCEDES LA PLATA PRESUP.176827 REPUESTOS PARA MERCEDES BENZ 1114 XNE244,UQV265, VW 17220 LED013, FORD 14000 DMI232",1382427.67,000000,,N
2025,1,3063,3061,2025-05-29 00:00:00,GMADA,3509,CACUL,,R,PRESU,3032,2025,S,2025-05-30 00:00:00,1,,,POLIZA DE RUS,6000000.0,000000,,N
2025,1,3064,3062,2025-05-29 00:00:00,GMADA,428,25,,R,PRESU,1700,2025,S,2025-05-29 00:00:00,2,,,"Yoldi Carlos Agustin, presupuesto 1700 (para el uso del personal de tecnica)",205773.08,000000,,N
2025,1,3065,3063,2025-05-29 00:00:00,GMADA,3336,3,,R,PRESU,0,2025,S,2025-05-29 00:00:00,4,,,"PROV. MORALES ROCIO PRESUP.27/5/2025 REPUESTOS PARA CAMION FIAT ALLIS RG140, FORD 14000ASZ490, AWK675 MERCEDES BENZ 1114 UYW682,",615000.0,000000,,N
2025,1,3066,3064,2025-05-29 00:00:00,GMADA,452,3,,R,PRESU,583,2025,S,2025-05-29 00:00:00,2,,,PROV. EL SUREÑO PRESUP.0583 TUBOS PARA ENTRADA DE CALLE ILLIA Y 110,384175.0,000000,,N
2025,1,3067,3065,2025-05-29 00:00:00,GMADA,2843,4,,R,PRESU,7848535,2025,S,2025-05-29 00:00:00,2,,,"PRESUPUESTO N° X 7848535   de Tamara Rost de ""Frutería y verdulería Negrín"" Plan Alimentario 2025",1360000.0,000000,,N
2025,1,3068,3066,2025-05-29 00:00:00,GMADA,3287,25,,R,PRESU,1773,2025,S,2025-05-29 00:00:00,2,,,"Hispanograf, presupuesto 1773 (fajas para transito)",246875.0,000000,,N
2025,1,3069,3067,2025-05-29 00:00:00,GMADA,879,35,,R,PRESU,909,2025,S,2025-05-29 00:00:00,2,,,Exp.: - Prov.:Casa Harisgarat - Presup.:0909 - CAPS DE B ° SAN MARTIN,22412.0,000000,,N
2025,1,3071,3069,2025-05-30 00:00:00,GMADA,492,2,,R,PRESU,63141,2025,S,2025-05-30 00:00:00,1,,,MAXIMO PINASCO S.A- PRESUPUESTO N° 1000363141  DOMINIO: AF591SU,391004.86,000000,,N
2025,1,3085,3082,2025-05-30 00:00:00,GMADA,2810,8,,R,PRESU,0,2025,S,2025-06-03 00:00:00,1,,," PROV. MERCERIA EL DEDAL ""Arriola Maria Teresa"". PRESU. N°06/12- SEC. PRODUCCION-",42000.0,000000,,N
2025,1,3177,3175,2025-06-09 00:00:00,GMADA,1061,SECGO,,A,EXPED,1137,2025,S,2025-06-09 00:00:00,2,2025-06-09 00:00:00,NO,CORRESPONDE CONCURSO DE PRECIOS N° 14/2025  PAPELERIA Y LIBRERIA,5799696.0,CTACTE,,N
2025,1,3178,3176,2025-06-09 00:00:00,GMADA,117,SECGO,,A,EXPED,1137,2025,S,2025-06-09 00:00:00,1,2025-06-09 00:00:00,NO,CORRESPONDE CONCURSO DE PRECIOS N° 14/2025  PAPELERIA Y LIBRERIA,2616442.0,CTACTE,,N
2025,1,3179,3177,2025-06-09 00:00:00,GMADA,441,SECGO,,A,EXPED,1137,2025,N,,1,2025-06-09 00:00:00,NO,CORRESPONDE CONCURSO DE PRECIOS N° 14/2025  PAPELERIA Y LIBRERIA,7100413.0,CTACTE,,N
2025,1,3214,3214,2025-06-09 00:00:00,GMADA,441,SECGO,,R,EXPED,1137,2025,S,2025-06-09 00:00:00,5,,,CORRESPONDE CONCURSO DE PRECIOS N° 14/2025  PAPELERIA Y LIBRERIA,7090213.0,CTACTE,,N
2025,1,3215,3205,2025-06-09 00:00:00,GMADA,117,SECGO,,R,EXPED,1137,2025,S,2025-06-09 00:00:00,3,,,CORRESPONDE CONCURSO DE PRECIOS N° 14/2025  PAPELERIA Y LIBRERIA,2616442.0,CTACTE,,N
2025,1,3216,3202,2025-06-09 00:00:00,GMADA,1061,SECGO,,R,EXPED,1137,2025,S,2025-06-09 00:00:00,2,,,CORRESPONDE CONCURSO DE PRECIOS N° 14/2025  PAPELERIA Y LIBRERIA,5799696.0,CTACTE,,N
2025,1,3316,3313,2025-06-13 00:00:00,GMADA,279,35,,A,SUM,3203,2025,S,2025-06-13 00:00:00,2,2025-06-18 00:00:00,NO, Exp.:3093/24 Coloc. caños SIP -  Prov.:De Vito - Presup.:Contrato,3756000.0,000115,,N
2025,1,3317,3314,2025-06-13 00:00:00,GMADA,171,9,,R,SUM,3248,2025,S,2025-06-13 00:00:00,1,,,PRESUPUESTO N° 2708 - EL GALLEGO / CABLE Y CINTA UTILIZADO EN ESTADIO MUNICIPAL FRANCISCO ALCUAZ,32500.0,000115,,N
2025,1,3318,3315,2025-06-13 00:00:00,GMADA,68,9,,R,SUM,3251,2025,S,2025-06-13 00:00:00,2,,,"PRESUPUESTO SIN N° - ATMOSFERICO ""LA PRIMERA"" SERGIO PEYRANO - TRABAJO EN ESTADIO MUNICIPAL FRANCISCO ALCUAZ",286000.0,000115,,N
2025,1,3321,3318,2025-06-13 00:00:00,GMADA,2410,9,,R,SUM,3253,2025,S,2025-06-13 00:00:00,1,,,PRESUPUESTO N°1092 - LEANDRO RUBEN BOGADO / CAMBIO DE LUCES EN IVECO DAILY. DOMINIO: AB603TW,65000.0,000115,,N
2025,1,3322,3319,2025-06-13 00:00:00,GMADA,441,9,,R,SUM,3246,2025,S,2025-06-13 00:00:00,1,,,PRESUPUESTO N°3652 - ALPA MADARIAGA,4800.0,000115,,N
2025,1,3323,3320,2025-06-13 00:00:00,GMADA,2406,9,,R,SUM,3169,2025,S,2025-06-13 00:00:00,1,,,PRESUPUESTO N° 10010 - BAIGORRIA MARTIN MIGUEL,141385.0,000115,,N
2025,1,3325,3322,2025-06-13 00:00:00,GMADA,2406,9,,R,SUM,3168,2025,S,2025-06-13 00:00:00,1,,,PRESUPUESTO N° 10007 - BAIGORRIA MARTIN MIGUEL,77334.0,000115,,N
2025,1,3326,3323,2025-06-13 00:00:00,GMADA,171,9,,R,SUM,3247,2025,S,2025-06-13 00:00:00,1,,,PRESUPUESTO N° 2724 - EL GALLEGO,39600.0,000115,,N
2025,1,3327,3324,2025-06-13 00:00:00,GMADA,441,CONTR,,R,SUM,3275,2025,S,2025-06-13 00:00:00,1,,,Corresponde presupuesto N° 0002-00003672/00003665 MATIENZO PAOLA,627120.0,000115,,N
2025,1,3328,3325,2025-06-13 00:00:00,GMADA,169,6,,R,SUM,3272,2025,S,2025-06-13 00:00:00,1,,,Corresponde presupuesto N° 000929 - TERRANOVA,29800.0,000115,,N
2025,1,3329,3326,2025-06-13 00:00:00,GMADA,3287,CACUL,,R,SUM,3243,2025,S,2025-06-13 00:00:00,2,,,HISPANOGRAF          PRESUPUESTO N° 1780,49500.0,000115,,N
2025,1,3330,3327,2025-06-13 00:00:00,GMADA,2838,5,,R,SUM,3232,2025,S,2025-06-13 00:00:00,1,,,LUIS MONERRAT   ENCUENTRO DE PAYADORES  EXPTE. 1811/25,120000.0,000115,,N
2025,1,3331,3328,2025-06-13 00:00:00,GMADA,3287,25,,R,SUM,3262,2025,S,2025-06-13 00:00:00,2,,,"Hispanograf, presupuesto 1778 (faja de remis Trip)",49000.0,000115,,N
2025,1,3332,3329,2025-06-13 00:00:00,GMADA,3287,25,,R,SUM,3263,2025,S,2025-06-13 00:00:00,2,,,"Hispanograf, presupuesto 1779 (numeros impresos del 0 al 9 parra armado de obleas- Inspeccion)",47900.0,000115,,N
2025,1,3333,3330,2025-06-13 00:00:00,GMADA,300,25,,R,SUM,3261,2025,S,2025-06-13 00:00:00,3,,,"Ferreteria Todo Color, presupuesto 5236 (elementos utilizados por el personal del taller del area, y los rollos de cinta de peligro entregados al personal de transito)",115775.0,000115,,N
2025,1,3334,3331,2025-06-13 00:00:00,GMADA,1879,25,,R,SUM,3265,2025,S,2025-06-13 00:00:00,2,,,"Rodamientos TUYU, presupuesto 3014 (AE331IY-AB038FG-OIG911)",141500.0,000115,,N
2025,1,3335,3332,2025-06-13 00:00:00,GMADA,1879,25,,R,SUM,3266,2025,S,2025-06-13 00:00:00,2,,,"Rodamientos TUYU, presupuesto 3013 (ae704aw, aw704ax)",208700.0,000115,,N
2025,1,3336,3333,2025-06-13 00:00:00,GMADA,300,25,,R,SUM,3270,2025,S,2025-06-13 00:00:00,2,,,"Ferreteria Todo Color, presupuesto 5502 (utilizado por el personal del taller para el mantenimiento de vehiculos)",222668.0,000115,,N
2025,1,3337,3334,2025-06-13 00:00:00,GMADA,2410,25,,R,SUM,3268,2025,S,2025-06-13 00:00:00,4,,,"Electricidad Leandro Ruben Bogado, presupuestos 1095-1086-1096 (af471zq-af428nh)",305000.0,000115,,N
2025,1,3338,3335,2025-06-13 00:00:00,GMADA,2410,25,,R,SUM,3267,2025,S,2025-06-13 00:00:00,2,,,"Electricidad Leandro Ruben Bogado, presupuesto 1098 (NUF386)",220000.0,000115,,N
2025,1,3339,3336,2025-06-13 00:00:00,GMADA,2410,25,,R,SUM,3271,2025,S,2025-06-13 00:00:00,2,,,"Electricidad Leandro Ruben Bogado, presupuestos 1087-1090 ( trailer- af428nh)",170000.0,000115,,N
2025,1,3446,3443,2025-06-23 00:00:00,GMADA,3287,SECGO,,R,SUM,3401,2025,S,2025-06-23 00:00:00,1,,,Corresponde presupuesto N° 1790 - AVELLANEDA 7163,248200.0,000115,,N
2025,1,3447,3444,2025-06-23 00:00:00,GMADA,1259,23,,R,SUM,3399,2025,S,2025-06-23 00:00:00,1,,,Corresponde presupuesto n° 00028494 - Dannunzio,43197.0,000115,,N
2025,1,3448,3445,2025-06-23 00:00:00,GMADA,1259,1,,R,SUM,3400,2025,S,2025-06-23 00:00:00,1,,,Corresponde presupuesto N° 00028493 - Suc. Dannunzio,59500.0,000115,,N
2025,1,3450,3447,2025-06-23 00:00:00,GMADA,2371,3,,R,SUM,3367,2025,S,2025-06-23 00:00:00,3,,,PROV.MERIO INDUSTRIAL PRESUP.18/06/25 FLEJE PARA BARREDORA FORD 14000 BNW472,472626.0,000115,,N
2025,1,3451,3448,2025-06-23 00:00:00,GMADA,1078,2,,R,SUM,3366,2025,S,2025-06-23 00:00:00,2,,,"OPAZO DANIEL - PRESUPUESTO S/N FECHA 17/6/25 ( COCINA, PLANTA DE O2, GALPON INTERNACION)",200000.0,000115,,N
2025,1,3452,3449,2025-06-23 00:00:00,GMADA,3322,2,,R,SUM,3336,2025,S,2025-06-23 00:00:00,2,,,PINAMAR HIGIENE INSTITUCIONAL - PRESUPUESTO N° 16-1811 (LAVADERO HOSPITAL),59279.39,000115,,N
